Control ID,Description,Bridging SCF Controls,Relevant SCG Controls
T1003.006,DCSync: Adversaries may attempt to access credentials and other sensitive information by abusing a Windows Domain Controller's application programming interface (API) to simulate the replication process from a remote domain controller using a technique called DCSync.,"CFG-02, CHG-04, CRY-05, IAC-02, IAC-10, IAC-20, IAC-21, NET-04","automation-9.oidc-settings, automation-9.timeouts, esx-9.ad-admin-group-autoadd, esx-9.hardware-management-config-lock, esx-9.lockdown-dcui-access, esx-9.lockdown-exception-users, esx-9.lockdown-mode, esx-9.memory-tiering-encryption, esx-9.network-bpdu, esx-9.network-dvfilter, esx-9.network-rpf-promisc, esx-9.network-standard-reject-forged-transmit, esx-9.network-standard-reject-mac-changes, esx-9.network-standard-reject-promiscuous-mode, esx-9.tpm-configuration, fleet-9.access-token, fleet-9.all-users-group, fleet-9.api-token, guest-9.tools-add-feature, guest-9.tools-allow-transforms, guest-9.tools-globalconf, guest-9.tools-prevent-recustomization, guest-9.tools-remove-feature, operations-9.non-imported-vidm, sddc-9.basic-auth-disable, vcenter-9.network-reject-promiscuous-mode-dvportgroup, vcenter-9.network-restrict-netflow-usage, vcenter-9.network-vgt, vcf-9.mfa, vcf-9.permissions-roles, vcf-9.secure-baseline, vm-9.dvfilter, vm-9.isolation-device-connectable-deactivate, vm-9.pci-passthrough, vsan-9.encryption-rest, vsan-9.file-services-access-control-nfs, vsan-9.managed-disk-claim"
T1003.007,Proc Filesystem: Adversaries may gather credentials from the proc filesystem or `/proc`. The proc filesystem is a pseudo-filesystem used as an interface to kernel data structures for Linux based systems managing virtual memory.,"CFG-02, CHG-04, CRY-05, IAC-02, IAC-10, IAC-20, IAC-21","automation-9.oidc-settings, automation-9.timeouts, esx-9.ad-admin-group-autoadd, esx-9.hardware-management-config-lock, esx-9.lockdown-dcui-access, esx-9.lockdown-exception-users, esx-9.lockdown-mode, esx-9.memory-tiering-encryption, esx-9.tpm-configuration, fleet-9.access-token, fleet-9.all-users-group, fleet-9.api-token, guest-9.tools-add-feature, guest-9.tools-allow-transforms, guest-9.tools-globalconf, guest-9.tools-prevent-recustomization, guest-9.tools-remove-feature, operations-9.non-imported-vidm, sddc-9.basic-auth-disable, vcf-9.mfa, vcf-9.permissions-roles, vcf-9.secure-baseline, vm-9.isolation-device-connectable-deactivate, vm-9.pci-passthrough, vsan-9.encryption-rest, vsan-9.managed-disk-claim"
T1003.008,/etc/passwd and /etc/shadow: Adversaries may attempt to dump the contents of /etc/passwd and /etc/shadow to enable offline password cracking.,"CFG-02, CHG-04, CRY-05, IAC-02, IAC-10, IAC-20, IAC-21","automation-9.oidc-settings, automation-9.timeouts, esx-9.ad-admin-group-autoadd, esx-9.hardware-management-config-lock, esx-9.lockdown-dcui-access, esx-9.lockdown-exception-users, esx-9.lockdown-mode, esx-9.memory-tiering-encryption, esx-9.tpm-configuration, fleet-9.access-token, fleet-9.all-users-group, fleet-9.api-token, guest-9.tools-add-feature, guest-9.tools-allow-transforms, guest-9.tools-globalconf, guest-9.tools-prevent-recustomization, guest-9.tools-remove-feature, operations-9.non-imported-vidm, sddc-9.basic-auth-disable, vcf-9.mfa, vcf-9.permissions-roles, vcf-9.secure-baseline, vm-9.isolation-device-connectable-deactivate, vm-9.pci-passthrough, vsan-9.encryption-rest, vsan-9.managed-disk-claim"
T1005,"Data from Local System: Adversaries may search local system sources, such as file systems and configuration files or local databases, to find files of interest and sensitive data prior to Exfiltration.","BCD-11, CRY-01, CRY-05, IAC-20, IAC-21","esx-9.ad-admin-group-autoadd, esx-9.entropy, esx-9.hardware-cpu-amd-cc, esx-9.hardware-cpu-intel-cc, esx-9.lockdown-dcui-access, esx-9.lockdown-exception-users, esx-9.lockdown-mode, esx-9.memory-tiering-encryption, esx-9.tpm-configuration, fleet-9.all-users-group, nsx-9.backup, nsx-9.load-balancer-fips, operations-9.non-imported-vidm, vcenter-9.snmp3, vcf-9.permissions-roles, vm-9.isolation-device-connectable-deactivate, vm-9.pci-passthrough, vsan-9.encryption-rest"
T1008,Fallback Channels: Adversaries may use fallback or alternate communication channels if the primary channel is compromised or inaccessible in order to maintain reliable command and control and to avoid data transfer thresholds.,"CFG-02, CFG-03, NET-03, NET-04","automation-9.activity-log, esx-9.ceip-disable, esx-9.deactivate-mob, esx-9.deactivate-shell, esx-9.forensic-snapshots, esx-9.hardware-management-security, esx-9.hardware-ports, esx-9.hardware-virtual-nic, esx-9.network-bpdu, esx-9.network-dvfilter, esx-9.network-rpf-promisc, esx-9.network-standard-reject-forged-transmit, esx-9.network-standard-reject-mac-changes, esx-9.network-standard-reject-promiscuous-mode, esx-9.snmp, esx-9.ssh, guest-9.tools-deactivate-appinfo, guest-9.tools-deactivate-containerinfo, guest-9.tools-deactivate-guestoperations, guest-9.tools-deactivate-gueststoreupgrade, guest-9.tools-deactivate-servicediscovery, installer-9.security, nsx-9.ceip-disable, nsx-9.dhcp-disable, nsx-9.ibgp-source-loopback, nsx-9.multicast-disable, nsx-9.reverse-path-forwarding, nsx-9.snmp, nsx-9.ssh, nsx-9.t1-dhcp-disable, nsx-9.t1-multicast-disable, operations-9.ceip-disable, operations-9.firewall-hardening, operations-9.in-page-feedback, pnr-9.ssh, vcenter-9.ceip-disable, vcenter-9.client-feedback, vcenter-9.client-telemetry, vcenter-9.network-mac-learning, vcenter-9.network-reject-forged-transmit-dvportgroup, vcenter-9.network-reject-mac-changes-dvportgroup, vcenter-9.network-reject-promiscuous-mode-dvportgroup, vcenter-9.network-reset-port, vcenter-9.network-restrict-discovery-protocol, vcenter-9.network-restrict-netflow-usage, vcenter-9.network-restrict-port-level-overrides, vcenter-9.network-restrict-port-mirroring, vcenter-9.network-vgt, vcenter-9.snmp, vcenter-9.ssh, vcenter-9.vds-health-check-disable, vcf-9.secure-baseline, vm-9.deactivate-console-copy, vm-9.deactivate-console-paste, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.deactivate-non-essential-3d-features, vm-9.dvfilter, vm-9.efi-boot-types, vm-9.isolation-device-connectable-deactivate, vm-9.isolation-tools-dnd-deactivate, vm-9.pci-passthrough, vm-9.persistent-disk, vm-9.remove-unnecessary-devices, vm-9.restrict-host-info, vsan-9.file-services-access-control-nfs, vsan-9.hcl-internet, vsan-9.network-isolation-vsan-iscsi-target"
T1011,Exfiltration Over Other Network Medium: Adversaries may attempt to exfiltrate data over a different network medium than the command and control channel.,"CFG-02, CFG-03","automation-9.activity-log, esx-9.ceip-disable, esx-9.deactivate-mob, esx-9.deactivate-shell, esx-9.forensic-snapshots, esx-9.hardware-management-security, esx-9.hardware-ports, esx-9.hardware-virtual-nic, esx-9.network-dvfilter, esx-9.snmp, esx-9.ssh, guest-9.tools-deactivate-appinfo, guest-9.tools-deactivate-containerinfo, guest-9.tools-deactivate-guestoperations, guest-9.tools-deactivate-gueststoreupgrade, guest-9.tools-deactivate-servicediscovery, installer-9.security, nsx-9.ceip-disable, nsx-9.dhcp-disable, nsx-9.multicast-disable, nsx-9.snmp, nsx-9.ssh, nsx-9.t1-dhcp-disable, nsx-9.t1-multicast-disable, operations-9.ceip-disable, operations-9.in-page-feedback, pnr-9.ssh, vcenter-9.ceip-disable, vcenter-9.client-feedback, vcenter-9.client-telemetry, vcenter-9.network-restrict-discovery-protocol, vcenter-9.snmp, vcenter-9.ssh, vcenter-9.vds-health-check-disable, vcf-9.secure-baseline, vm-9.deactivate-console-copy, vm-9.deactivate-console-paste, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.deactivate-non-essential-3d-features, vm-9.dvfilter, vm-9.efi-boot-types, vm-9.isolation-device-connectable-deactivate, vm-9.isolation-tools-dnd-deactivate, vm-9.pci-passthrough, vm-9.persistent-disk, vm-9.remove-unnecessary-devices, vm-9.restrict-host-info, vsan-9.hcl-internet"
T1011.001,Exfiltration Over Bluetooth: Adversaries may attempt to exfiltrate data over Bluetooth rather than the command and control channel.,"CFG-02, CFG-03","automation-9.activity-log, esx-9.ceip-disable, esx-9.deactivate-mob, esx-9.deactivate-shell, esx-9.forensic-snapshots, esx-9.hardware-management-security, esx-9.hardware-ports, esx-9.hardware-virtual-nic, esx-9.network-dvfilter, esx-9.snmp, esx-9.ssh, guest-9.tools-deactivate-appinfo, guest-9.tools-deactivate-containerinfo, guest-9.tools-deactivate-guestoperations, guest-9.tools-deactivate-gueststoreupgrade, guest-9.tools-deactivate-servicediscovery, installer-9.security, nsx-9.ceip-disable, nsx-9.dhcp-disable, nsx-9.multicast-disable, nsx-9.snmp, nsx-9.ssh, nsx-9.t1-dhcp-disable, nsx-9.t1-multicast-disable, operations-9.ceip-disable, operations-9.in-page-feedback, pnr-9.ssh, vcenter-9.ceip-disable, vcenter-9.client-feedback, vcenter-9.client-telemetry, vcenter-9.network-restrict-discovery-protocol, vcenter-9.snmp, vcenter-9.ssh, vcenter-9.vds-health-check-disable, vcf-9.secure-baseline, vm-9.deactivate-console-copy, vm-9.deactivate-console-paste, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.deactivate-non-essential-3d-features, vm-9.dvfilter, vm-9.efi-boot-types, vm-9.isolation-device-connectable-deactivate, vm-9.isolation-tools-dnd-deactivate, vm-9.pci-passthrough, vm-9.persistent-disk, vm-9.remove-unnecessary-devices, vm-9.restrict-host-info, vsan-9.hcl-internet"
T1020.001,Traffic Duplication: Adversaries may leverage traffic mirroring in order to automate data exfiltration over compromised infrastructure.,"CFG-02, CFG-03, CHG-04, CRY-03, CRY-04, IAC-20, IAC-21, NET-03, NET-04, NET-14, SEA-05","automation-9.activity-log, automation-9.oidc-settings, esx-9.ad-admin-group-autoadd, esx-9.ceip-disable, esx-9.deactivate-mob, esx-9.deactivate-shell, esx-9.forensic-snapshots, esx-9.hardware-management-config-lock, esx-9.hardware-management-security, esx-9.hardware-ports, esx-9.hardware-virtual-nic, esx-9.lockdown-dcui-access, esx-9.lockdown-exception-users, esx-9.lockdown-mode, esx-9.log-forwarding-tls-ciphers, esx-9.memeagerzero, esx-9.network-bpdu, esx-9.network-dvfilter, esx-9.network-rpf-promisc, esx-9.network-standard-reject-forged-transmit, esx-9.network-standard-reject-mac-changes, esx-9.network-standard-reject-promiscuous-mode, esx-9.nfs-traffic-protection, esx-9.snmp, esx-9.ssh, esx-9.tls-ciphers, esx-9.transparent-page-sharing, esx-9.vmk-storage, esx-9.vmk-vmotion, esx-9.vmotion-encryption-offload, fleet-9.all-users-group, guest-9.tools-add-feature, guest-9.tools-allow-transforms, guest-9.tools-deactivate-appinfo, guest-9.tools-deactivate-containerinfo, guest-9.tools-deactivate-guestoperations, guest-9.tools-deactivate-gueststoreupgrade, guest-9.tools-deactivate-servicediscovery, guest-9.tools-globalconf, guest-9.tools-prevent-recustomization, guest-9.tools-remove-feature, installer-9.security, nsx-9.bgp-encryption, nsx-9.ceip-disable, nsx-9.dhcp-disable, nsx-9.ibgp-source-loopback, nsx-9.load-balancer-fips, nsx-9.multicast-disable, nsx-9.ospf-encryption, nsx-9.reverse-path-forwarding, nsx-9.snmp, nsx-9.ssh, nsx-9.t1-dhcp-disable, nsx-9.t1-multicast-disable, nsx-9.tls-ciphers, operations-9.ceip-disable, operations-9.firewall-hardening, operations-9.in-page-feedback, operations-9.logs-ssl-api, operations-9.logs-ssl-syslog, operations-9.non-imported-vidm, pnr-9.ssh, vcenter-9.ceip-disable, vcenter-9.client-feedback, vcenter-9.client-telemetry, vcenter-9.network-mac-learning, vcenter-9.network-reject-forged-transmit-dvportgroup, vcenter-9.network-reject-mac-changes-dvportgroup, vcenter-9.network-reject-promiscuous-mode-dvportgroup, vcenter-9.network-reset-port, vcenter-9.network-restrict-discovery-protocol, vcenter-9.network-restrict-netflow-usage, vcenter-9.network-restrict-port-level-overrides, vcenter-9.network-restrict-port-mirroring, vcenter-9.network-vgt, vcenter-9.smtp, vcenter-9.snmp, vcenter-9.ssh, vcenter-9.tls-ciphers, vcenter-9.vds-health-check-disable, vcf-9.permissions-roles, vcf-9.secure-baseline, vm-9.deactivate-console-copy, vm-9.deactivate-console-paste, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.deactivate-non-essential-3d-features, vm-9.dvfilter, vm-9.efi-boot-types, vm-9.ft-encrypted, vm-9.isolation-device-connectable-deactivate, vm-9.isolation-tools-dnd-deactivate, vm-9.pci-passthrough, vm-9.persistent-disk, vm-9.remove-unnecessary-devices, vm-9.restrict-host-info, vm-9.transparentpagesharing-inter-vm-enabled, vm-9.vmotion-encrypted, vsan-9.encryption-transit-esa, vsan-9.encryption-transit-osa, vsan-9.file-services-access-control-nfs, vsan-9.file-services-authentication-smb, vsan-9.hcl-internet, vsan-9.managed-disk-claim, vsan-9.network-isolation-vsan-iscsi-target, vsan-9.storage-cluster-traffic-protection"
T1021,"Remote Services: Adversaries may use Valid Accounts to log into a service that accepts remote connections, such as telnet, SSH, and VNC.","CFG-02, CFG-03, CHG-04, IAC-02, IAC-10, IAC-20, IAC-21, IAC-22, NET-14","automation-9.activity-log, automation-9.oidc-settings, automation-9.timeouts, esx-9.account-lockout-duration, esx-9.account-lockout-max-attempts, esx-9.ad-admin-group-autoadd, esx-9.ceip-disable, esx-9.deactivate-mob, esx-9.deactivate-shell, esx-9.forensic-snapshots, esx-9.hardware-management-config-lock, esx-9.hardware-management-security, esx-9.hardware-ports, esx-9.hardware-virtual-nic, esx-9.lockdown-dcui-access, esx-9.lockdown-exception-users, esx-9.lockdown-mode, esx-9.network-dvfilter, esx-9.snmp, esx-9.ssh, fleet-9.access-token, fleet-9.all-users-group, fleet-9.api-token, fleet-9.password-policy, guest-9.tools-add-feature, guest-9.tools-allow-transforms, guest-9.tools-deactivate-appinfo, guest-9.tools-deactivate-containerinfo, guest-9.tools-deactivate-guestoperations, guest-9.tools-deactivate-gueststoreupgrade, guest-9.tools-deactivate-servicediscovery, guest-9.tools-globalconf, guest-9.tools-prevent-recustomization, guest-9.tools-remove-feature, installer-9.security, nsx-9.account-lockout-max-attempts, nsx-9.ceip-disable, nsx-9.dhcp-disable, nsx-9.multicast-disable, nsx-9.snmp, nsx-9.ssh, nsx-9.t1-dhcp-disable, nsx-9.t1-multicast-disable, operations-9.account-lockout, operations-9.ceip-disable, operations-9.in-page-feedback, operations-9.non-imported-vidm, pnr-9.ssh, sddc-9.basic-auth-disable, vcenter-9.account-lockout-duration, vcenter-9.account-lockout-max-attempts, vcenter-9.account-lockout-reset, vcenter-9.ceip-disable, vcenter-9.client-feedback, vcenter-9.client-telemetry, vcenter-9.network-restrict-discovery-protocol, vcenter-9.snmp, vcenter-9.ssh, vcenter-9.vds-health-check-disable, vcf-9.mfa, vcf-9.permissions-roles, vcf-9.secure-baseline, vm-9.deactivate-console-copy, vm-9.deactivate-console-paste, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.deactivate-non-essential-3d-features, vm-9.dvfilter, vm-9.efi-boot-types, vm-9.isolation-device-connectable-deactivate, vm-9.isolation-tools-dnd-deactivate, vm-9.pci-passthrough, vm-9.persistent-disk, vm-9.remove-unnecessary-devices, vm-9.restrict-host-info, vsan-9.hcl-internet, vsan-9.managed-disk-claim"
T1021.001,Remote Desktop Protocol: Adversaries may use Valid Accounts to log into a computer using the Remote Desktop Protocol (RDP).,"CFG-02, CFG-03, CHG-04, IAC-02, IAC-10, IAC-20, IAC-21, IAC-22, IAC-24, IAC-25, NET-03, NET-04, NET-14","automation-9.activity-log, automation-9.oidc-settings, automation-9.timeouts, esx-9.account-lockout-duration, esx-9.account-lockout-max-attempts, esx-9.ad-admin-group-autoadd, esx-9.api-soap-timeout, esx-9.ceip-disable, esx-9.dcui-timeout, esx-9.deactivate-mob, esx-9.deactivate-shell, esx-9.forensic-snapshots, esx-9.hardware-management-config-lock, esx-9.hardware-management-security, esx-9.hardware-ports, esx-9.hardware-virtual-nic, esx-9.lockdown-dcui-access, esx-9.lockdown-exception-users, esx-9.lockdown-mode, esx-9.network-bpdu, esx-9.network-dvfilter, esx-9.network-rpf-promisc, esx-9.network-standard-reject-forged-transmit, esx-9.network-standard-reject-mac-changes, esx-9.network-standard-reject-promiscuous-mode, esx-9.session-timeout, esx-9.shell-interactive-timeout, esx-9.shell-timeout, esx-9.snmp, esx-9.ssh, fleet-9.access-token, fleet-9.all-users-group, fleet-9.api-token, fleet-9.password-policy, guest-9.tools-add-feature, guest-9.tools-allow-transforms, guest-9.tools-deactivate-appinfo, guest-9.tools-deactivate-containerinfo, guest-9.tools-deactivate-guestoperations, guest-9.tools-deactivate-gueststoreupgrade, guest-9.tools-deactivate-servicediscovery, guest-9.tools-globalconf, guest-9.tools-prevent-recustomization, guest-9.tools-remove-feature, installer-9.security, networks-9.session-timeout, nsx-9.account-lockout-max-attempts, nsx-9.ceip-disable, nsx-9.dhcp-disable, nsx-9.ibgp-source-loopback, nsx-9.multicast-disable, nsx-9.reverse-path-forwarding, nsx-9.session-timeout, nsx-9.snmp, nsx-9.ssh, nsx-9.t1-dhcp-disable, nsx-9.t1-multicast-disable, operations-9.account-lockout, operations-9.ceip-disable, operations-9.firewall-hardening, operations-9.in-page-feedback, operations-9.non-imported-vidm, operations-9.session-timeout, pnr-9.ssh, sddc-9.basic-auth-disable, vcenter-9.account-lockout-duration, vcenter-9.account-lockout-max-attempts, vcenter-9.account-lockout-reset, vcenter-9.ceip-disable, vcenter-9.client-feedback, vcenter-9.client-telemetry, vcenter-9.network-mac-learning, vcenter-9.network-reject-forged-transmit-dvportgroup, vcenter-9.network-reject-mac-changes-dvportgroup, vcenter-9.network-reject-promiscuous-mode-dvportgroup, vcenter-9.network-reset-port, vcenter-9.network-restrict-discovery-protocol, vcenter-9.network-restrict-netflow-usage, vcenter-9.network-restrict-port-level-overrides, vcenter-9.network-restrict-port-mirroring, vcenter-9.network-vgt, vcenter-9.session-timeout, vcenter-9.snmp, vcenter-9.ssh, vcenter-9.vds-health-check-disable, vcf-9.mfa, vcf-9.permissions-roles, vcf-9.secure-baseline, vm-9.deactivate-console-copy, vm-9.deactivate-console-paste, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.deactivate-non-essential-3d-features, vm-9.dvfilter, vm-9.efi-boot-types, vm-9.isolation-device-connectable-deactivate, vm-9.isolation-tools-dnd-deactivate, vm-9.pci-passthrough, vm-9.persistent-disk, vm-9.remove-unnecessary-devices, vm-9.restrict-host-info, vm-9.vmrc-lock, vsan-9.file-services-access-control-nfs, vsan-9.hcl-internet, vsan-9.managed-disk-claim, vsan-9.network-isolation-vsan-iscsi-target"
T1021.002,SMB/Windows Admin Shares: Adversaries may use Valid Accounts to interact with a remote network share using Server Message Block (SMB).,"CFG-02, CFG-03, CHG-04, IAC-02, IAC-20, IAC-21, NET-03, NET-04, NET-14","automation-9.activity-log, esx-9.ad-admin-group-autoadd, esx-9.ceip-disable, esx-9.deactivate-mob, esx-9.deactivate-shell, esx-9.forensic-snapshots, esx-9.hardware-management-config-lock, esx-9.hardware-management-security, esx-9.hardware-ports, esx-9.hardware-virtual-nic, esx-9.lockdown-dcui-access, esx-9.lockdown-exception-users, esx-9.lockdown-mode, esx-9.network-bpdu, esx-9.network-dvfilter, esx-9.network-rpf-promisc, esx-9.network-standard-reject-forged-transmit, esx-9.network-standard-reject-mac-changes, esx-9.network-standard-reject-promiscuous-mode, esx-9.snmp, esx-9.ssh, fleet-9.all-users-group, guest-9.tools-add-feature, guest-9.tools-allow-transforms, guest-9.tools-deactivate-appinfo, guest-9.tools-deactivate-containerinfo, guest-9.tools-deactivate-guestoperations, guest-9.tools-deactivate-gueststoreupgrade, guest-9.tools-deactivate-servicediscovery, guest-9.tools-globalconf, guest-9.tools-prevent-recustomization, guest-9.tools-remove-feature, installer-9.security, nsx-9.ceip-disable, nsx-9.dhcp-disable, nsx-9.ibgp-source-loopback, nsx-9.multicast-disable, nsx-9.reverse-path-forwarding, nsx-9.snmp, nsx-9.ssh, nsx-9.t1-dhcp-disable, nsx-9.t1-multicast-disable, operations-9.ceip-disable, operations-9.firewall-hardening, operations-9.in-page-feedback, operations-9.non-imported-vidm, pnr-9.ssh, vcenter-9.ceip-disable, vcenter-9.client-feedback, vcenter-9.client-telemetry, vcenter-9.network-mac-learning, vcenter-9.network-reject-forged-transmit-dvportgroup, vcenter-9.network-reject-mac-changes-dvportgroup, vcenter-9.network-reject-promiscuous-mode-dvportgroup, vcenter-9.network-reset-port, vcenter-9.network-restrict-discovery-protocol, vcenter-9.network-restrict-netflow-usage, vcenter-9.network-restrict-port-level-overrides, vcenter-9.network-restrict-port-mirroring, vcenter-9.network-vgt, vcenter-9.snmp, vcenter-9.ssh, vcenter-9.vds-health-check-disable, vcf-9.mfa, vcf-9.permissions-roles, vcf-9.secure-baseline, vm-9.deactivate-console-copy, vm-9.deactivate-console-paste, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.deactivate-non-essential-3d-features, vm-9.dvfilter, vm-9.efi-boot-types, vm-9.isolation-device-connectable-deactivate, vm-9.isolation-tools-dnd-deactivate, vm-9.pci-passthrough, vm-9.persistent-disk, vm-9.remove-unnecessary-devices, vm-9.restrict-host-info, vsan-9.file-services-access-control-nfs, vsan-9.hcl-internet, vsan-9.managed-disk-claim, vsan-9.network-isolation-vsan-iscsi-target"
T1021.003,Distributed Component Object Model: Adversaries may use Valid Accounts to interact with remote machines by taking advantage of Distributed Component Object Model (DCOM).,"CFG-02, CFG-03, CHG-04, IAC-02, IAC-20, IAC-21, NET-03, NET-04, NET-14","automation-9.activity-log, esx-9.ad-admin-group-autoadd, esx-9.ceip-disable, esx-9.deactivate-mob, esx-9.deactivate-shell, esx-9.forensic-snapshots, esx-9.hardware-management-config-lock, esx-9.hardware-management-security, esx-9.hardware-ports, esx-9.hardware-virtual-nic, esx-9.lockdown-dcui-access, esx-9.lockdown-exception-users, esx-9.lockdown-mode, esx-9.network-bpdu, esx-9.network-dvfilter, esx-9.network-rpf-promisc, esx-9.network-standard-reject-forged-transmit, esx-9.network-standard-reject-mac-changes, esx-9.network-standard-reject-promiscuous-mode, esx-9.snmp, esx-9.ssh, fleet-9.all-users-group, guest-9.tools-add-feature, guest-9.tools-allow-transforms, guest-9.tools-deactivate-appinfo, guest-9.tools-deactivate-containerinfo, guest-9.tools-deactivate-guestoperations, guest-9.tools-deactivate-gueststoreupgrade, guest-9.tools-deactivate-servicediscovery, guest-9.tools-globalconf, guest-9.tools-prevent-recustomization, guest-9.tools-remove-feature, installer-9.security, nsx-9.ceip-disable, nsx-9.dhcp-disable, nsx-9.ibgp-source-loopback, nsx-9.multicast-disable, nsx-9.reverse-path-forwarding, nsx-9.snmp, nsx-9.ssh, nsx-9.t1-dhcp-disable, nsx-9.t1-multicast-disable, operations-9.ceip-disable, operations-9.firewall-hardening, operations-9.in-page-feedback, operations-9.non-imported-vidm, pnr-9.ssh, vcenter-9.ceip-disable, vcenter-9.client-feedback, vcenter-9.client-telemetry, vcenter-9.network-mac-learning, vcenter-9.network-reject-forged-transmit-dvportgroup, vcenter-9.network-reject-mac-changes-dvportgroup, vcenter-9.network-reject-promiscuous-mode-dvportgroup, vcenter-9.network-reset-port, vcenter-9.network-restrict-discovery-protocol, vcenter-9.network-restrict-netflow-usage, vcenter-9.network-restrict-port-level-overrides, vcenter-9.network-restrict-port-mirroring, vcenter-9.network-vgt, vcenter-9.snmp, vcenter-9.ssh, vcenter-9.vds-health-check-disable, vcf-9.mfa, vcf-9.permissions-roles, vcf-9.secure-baseline, vm-9.deactivate-console-copy, vm-9.deactivate-console-paste, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.deactivate-non-essential-3d-features, vm-9.dvfilter, vm-9.efi-boot-types, vm-9.isolation-device-connectable-deactivate, vm-9.isolation-tools-dnd-deactivate, vm-9.pci-passthrough, vm-9.persistent-disk, vm-9.remove-unnecessary-devices, vm-9.restrict-host-info, vsan-9.file-services-access-control-nfs, vsan-9.hcl-internet, vsan-9.managed-disk-claim, vsan-9.network-isolation-vsan-iscsi-target"
T1021.004,SSH: Adversaries may use Valid Accounts to log into remote machines using Secure Shell (SSH).,"CFG-02, CHG-04, IAC-02, IAC-10, IAC-20, IAC-21, IAC-22, NET-14","automation-9.oidc-settings, automation-9.timeouts, esx-9.account-lockout-duration, esx-9.account-lockout-max-attempts, esx-9.ad-admin-group-autoadd, esx-9.hardware-management-config-lock, esx-9.lockdown-dcui-access, esx-9.lockdown-exception-users, esx-9.lockdown-mode, fleet-9.access-token, fleet-9.all-users-group, fleet-9.api-token, fleet-9.password-policy, guest-9.tools-add-feature, guest-9.tools-allow-transforms, guest-9.tools-globalconf, guest-9.tools-prevent-recustomization, guest-9.tools-remove-feature, nsx-9.account-lockout-max-attempts, operations-9.account-lockout, operations-9.non-imported-vidm, pnr-9.ssh, sddc-9.basic-auth-disable, vcenter-9.account-lockout-duration, vcenter-9.account-lockout-max-attempts, vcenter-9.account-lockout-reset, vcf-9.mfa, vcf-9.permissions-roles, vcf-9.secure-baseline, vm-9.isolation-device-connectable-deactivate, vm-9.pci-passthrough, vsan-9.managed-disk-claim"
