Control ID,SCF ID,Description,Control Coverage,Response
24.3,BCD-04,"Financial entities, other than microenterprises, shall follow a risk-based approach taking into account the proportionality criteria (Article 4(2)), evolving ICT risk, specific risks, and criticality of assets/services.",Contributes,"VMware Cloud Foundation (VCF) provides the foundational infrastructure and capabilities that enable organizations to implement and validate resilience strategies as part of a risk-based approach to ICT management. Its built-in recovery and mobility features, including vSAN stretched clusters and vSphere HA, allow for the design and testing of infrastructure resilience against site and host failures, directly informing the management of specific ICT risks and the protection of critical assets. VMware HCX supports test workload migrations, validating mobility procedures for critical services, while management component backup and restore procedures can be tested for SDDC Manager, vCenter, NSX, and VCF Operations components. VCF Operations capacity planning scenarios further support proactive risk management by modeling infrastructure changes.

VMware Live Recovery (VLR) significantly enhances the ability to follow a risk-based approach by offering non-disruptive testing of disaster recovery plans. This core operational capability allows organizations to continuously validate that recovery time objectives (RTO) and recovery point objectives (RPO) can be met for critical workloads, directly addressing evolving ICT risks and asset criticality without impacting production. Both test recovery and planned migration modes exercise full recovery sequences, including VM power-on ordering, network reconfiguration, and IP address customization, ensuring comprehensive validation of resilience strategies. The ability to automate these tests via API and PowerCLI allows for regular, repeatable validation, which is a cornerstone of an effective, evolving risk-based approach. VMware vSphere Replication further contributes by maintaining current replica copies, supporting tighter RPO targets during these critical test exercises.

While VCF and VMware Live Recovery provide the robust technical infrastructure and testing mechanisms essential for implementing and validating resilience strategies, the overarching responsibility for defining the risk-based approach, establishing proportionality criteria, identifying specific and evolving ICT risks, determining asset and service criticality, and designing the comprehensive risk management framework remains with the customer. This includes the organizational elements of test planning, exercise scheduling, scenario design, evaluation criteria, and after-action reviews."
24.4,BCD-04,"Financial entities, other than microenterprises, shall ensure that tests are undertaken by independent parties, whether internal or external; if internal, sufficient resources and avoidance of conflicts of interest are required.",Contributes,"VMware Cloud Foundation provides the foundational infrastructure and recovery mechanisms essential for comprehensive testing of contingency plans. This includes the ability to exercise vSAN stretched clusters by simulating site failures, validating continuous storage and compute operations in surviving availability zones. vSphere HA can be tested by deliberately failing hosts to observe VM restart behavior and confirm admission control policies. VMware HCX supports test workload migrations between sites, enabling organizations to exercise mobility procedures. Furthermore, management component backup and restore procedures for SDDC Manager, vCenter, NSX, and VCF Operations components can be thoroughly tested.

VMware Live Recovery extends these capabilities by offering non-disruptive testing of disaster recovery plans as a core operational feature. Recovery plans, which organize protected workloads into sequenced, dependency-aware execution groups, can be tested without impacting production operations. This includes both test recovery simulations for unplanned failures and planned migration validations, exercising the full recovery sequence, including VM power-on ordering, network reconfiguration, and IP address customization. These tests have no lasting effects, allowing for frequent repetition, and can be automated via API and PowerCLI.

While these platforms provide robust technical capabilities for executing various types of tests, the core requirement for tests to be undertaken by independent parties, whether internal or external, falls outside their scope. Ensuring sufficient resources for internal testers and the avoidance of conflicts of interest are organizational and governance responsibilities. The platforms do not enforce or validate the independence of the testing personnel, nor do they manage the allocation of human resources or organizational policies designed to prevent conflicts of interest. These critical elements, including exercise scheduling, scenario design, evaluation criteria, and after-action reviews, remain the direct responsibility of the customer's operational and compliance teams."
24.5,BCD-04,"Financial entities, other than microenterprises, shall establish procedures and policies to prioritise, classify and remedy all issues revealed throughout the tests, and establish internal validation methodologies.",Contributes,"VMware Cloud Foundation provides the foundational infrastructure for robust contingency plan testing. vSAN stretched clusters can be exercised by simulating site failures, validating continuous storage and compute operations. vSphere HA testing confirms VM restart behavior and admission control policies. VMware HCX supports test workload migrations between sites, allowing organizations to validate mobility procedures. Management component backup and restore procedures can be tested, and VCF Operations capacity planning scenarios aid in test exercise planning.

VMware Live Site Recovery further enhances this by offering non-disruptive testing of disaster recovery plans, including test recovery and planned migration modes. These recovery plans organize protected workloads into sequenced execution groups, and their testing exercises the full recovery sequence, including VM power-on ordering and network reconfiguration, without impacting production. Tests can be repeated frequently, and the Initiate Test Recovery Plan workflow verifies plan readiness, with progress tracked in the Recent Tasks panel. VMware vSphere Replication maintains current replica copies, supporting tighter RPO targets during test exercises.

While the platform provides the essential infrastructure and mechanisms for conducting tests and validating recovery capabilities, the establishment of formal procedures and policies to prioritize, classify, and remedy issues revealed during these tests remains an organizational responsibility. This includes defining internal validation methodologies, exercise scheduling, scenario design, evaluation criteria, and after-action reviews. The platform serves as the technical enabler for these critical processes, but the overarching governance, policy definition, and human accountability for issue management and validation reside with the customer."
24.6,BCD-04,"Financial entities, other than microenterprises, shall ensure, at least yearly, that appropriate tests are conducted on all ICT systems and applications supporting critical or important functions.",Contributes,"VMware Cloud Foundation (VCF) provides the foundational infrastructure and recovery mechanisms essential for testing ICT systems and applications supporting critical or important functions.

It enables the exercise of vSAN stretched clusters by simulating site failures, validating storage and compute operations in surviving availability zones. vSphere HA can be tested by deliberately failing hosts to observe VM restart behavior and confirm admission control policies. VMware HCX supports test workload migrations between sites, allowing organizations to validate mobility procedures. Management component backup and restore procedures for SDDC Manager, vCenter, NSX, and VCF Operations can also be tested. VCF Operations capacity planning scenarios further support the planning of test exercises.

VMware Live Recovery (VLR) offers non-disruptive testing of disaster recovery plans as a core operational capability. Recovery plans, which organize protected workloads into sequenced, dependency-aware execution groups, can be tested without affecting production operations.

Two distinct testing modes are available: Test recovery simulates unplanned site failures to verify RTO and RPO targets, while Planned migration validates orderly site evacuation. Both modes exercise the full recovery sequence, including VM power-on ordering, network reconfiguration, and IP address customization, with concessions to avoid disrupting ongoing operations. These tests have no lasting effects and can be repeated frequently, with progress tracked in the Recent Tasks panel. VLR also supports automated testing through its API and PowerCLI. VMware vSphere Replication contributes to test readiness by maintaining current replica copies at the recovery site through continuous host-based replication.

While the platform provides the technical infrastructure and tools for executing tests, the organizational elements of contingency plan testing remain the customer's responsibility. This includes defining the scope and scenario design for appropriate tests, scheduling exercises, establishing evaluation criteria, and conducting after-action reviews to ensure continuous improvement and compliance with yearly testing requirements."
25.1,"VPM-01, VPM-06","The digital operational resilience testing programme shall provide for the execution of appropriate tests, such as vulnerability assessments and scans, network security assessments, end-to-end testing and penetration testing.",Contributes,"VMware Cloud Foundation provides integrated vulnerability and patch management capabilities across its infrastructure stack. VCF Operations includes lifecycle management tools for infrastructure updates, patch deployment, and pre-update validation, ensuring the core components remain secure. The Security Operations dashboard consolidates security posture information, while VCF Operations Diagnostics automatically detects known issues and vulnerabilities within the VCF software stack, providing root cause insights and remediation steps. vSphere Lifecycle Manager manages desired-state configuration for ESX hosts, scanning for deviations and remediating non-compliant hosts. PowerCLI further enables programmatic scanning and remediation of hosts and virtual machines.

VMware vDefend contributes to network security assessments through its Distributed IDS/IPS, which provides signature-based detection of vulnerability exploitation attempts across east-west traffic, enabling virtual patching. Malicious IP reputation feeds and Advanced Threat Prevention enhance detection capabilities against sophisticated threats. Security Intelligence and the Security Services Platform offer security posture dashboards and threat event monitoring, providing visibility into network security and potential exposures.

While the platform offers robust capabilities for infrastructure vulnerability detection and network-level threat prevention, it does not perform comprehensive host-based or application-layer vulnerability scanning for guest operating systems and applications running on the platform. Furthermore, the platform does not inherently provide the mechanisms for executing end-to-end testing or penetration testing. Customers are responsible for defining and implementing a comprehensive digital operational resilience testing program, which includes integrating third-party vulnerability scanning tools for guest workloads and applications, and conducting dedicated end-to-end testing and penetration testing activities."
28.1,"RSK-09, TPM-01.1","Financial entities shall manage ICT third-party risk as an integral component of ICT risk within their framework, in accordance with the following principles:",Not Applicable,"End user activity or process, design decision, or activity out of scope."
28.1(a),"RSK-09, TPM-01.1, TPM-05","Financial entities shall, at all times, remain fully responsible for compliance with, and the discharge of, all obligations.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
28.1(b),"RSK-09, TPM-01.1",Management of ICT third-party risk shall be implemented in light of the proportionality principle.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
28.1(b)(i),"RSK-09, TPM-01.1","The proportionality principle considers the nature, scale, complexity and importance of ICT-related dependencies.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
28.1(b)(ii),"RSK-09, TPM-01.1","The proportionality principle considers the risks arising from contractual arrangements, taking into account the criticality or importance of the service, process or function, and the potential impact on continuity and availability.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
28.2,"RSK-09, TPM-01.1","Financial entities (other than those referred to in Article 16(1) and microenterprises) shall adopt, and regularly review, a strategy on ICT third-party risk.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
28.3,"RSK-09, TPM-01.1","Financial entities shall maintain and update at entity, sub-consolidated, and consolidated levels, a register of information in relation to all contractual arrangements on the use of ICT services. They shall report at least yearly to the competent authorities on the number of new arrangements and inform the competent authority in a timely manner about any planned arrangements supporting critical or important functions.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
28.4,RSK-09,"Before entering into a contractual arrangement on the use of ICT services, financial entities shall:",Not Applicable,"End user activity or process, design decision, or activity out of scope."
28.4(a),"RSK-09, RSK-09.1, TPM-01.1, TPM-04.1",Assess whether the contractual arrangement covers the use of ICT services supporting a critical or important function.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
28.4(b),"RSK-09, RSK-09.1, TPM-01.1, TPM-04.1",Assess if supervisory conditions for contracting are met.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
28.4(c),"RSK-09, RSK-09.1, TPM-01.1, TPM-04.1","Identify and assess all relevant risks, including the possibility that such arrangement may contribute to reinforcing ICT concentration risk.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
28.4(d),"RSK-09, RSK-09.1, TPM-01.1, TPM-04.1",Undertake all due diligence on prospective ICT third-party service providers and ensure the provider is suitable.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
28.4(e),"RSK-09, RSK-09.1, TPM-01.1, TPM-04.1",Identify and assess conflicts of interest that the contractual arrangement may cause.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
28.5,"RSK-09, TPM-01.1","Financial entities may only enter into contractual arrangements with ICT third-party service providers that comply with appropriate information security standards; for critical/important functions, they must take due consideration of the use of the most up-to-date and highest quality standards.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
28.6,"RSK-09, TPM-01.1, TPM-08","In exercising access, inspection and audit rights, financial entities shall, on a risk-based approach, pre-determine the frequency of audits and inspections, and the areas to be audited.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
28.7(a),"RSK-09, TPM-01.1, TPM-05.7","Significant breach by the ICT third-party service provider of applicable laws, regulations or contractual terms.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
28.7(b),"RSK-09, TPM-01.1, TPM-05.7",Circumstances identified throughout the monitoring that are deemed capable of altering the performance of the functions.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
28.7(c),"RSK-09, TPM-01.1, TPM-05.7",ICT third-party service provider's evidenced weaknesses pertaining to its overall ICT risk management.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
28.7(d),"RSK-09, TPM-01.1, TPM-05.7","Where the competent authority can no longer effectively supervise the financial entity as a result of the conditions of, or circumstances related to, the contractual arrangement.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
28.8,"RSK-09, TPM-01.1, TPM-05.7","For ICT services supporting critical or important functions, financial entities shall put in place exit strategies.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
28.8(a),"RSK-09, TPM-01.1, TPM-05.7",Financial entities shall ensure that they are able to exit contractual arrangements without disruption to their business activities.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
28.8(b),"RSK-09, TPM-01.1, TPM-05.7",Financial entities shall ensure that they are able to exit contractual arrangements without limiting compliance with regulatory requirements.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
28.8(c),"RSK-09, TPM-01.1, TPM-05.7",Financial entities shall ensure that they are able to exit contractual arrangements without detriment to the continuity and quality of services provided to clients.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
29.1,TPM-04,"When assessing risks, financial entities shall also take into account whether the arrangement would lead to:",Contributes,"VMware Cloud Foundation establishes a robust security posture through multi-layered access controls and network isolation, which are critical considerations when assessing risks associated with various arrangements.

The platform integrates with federated identity providers using standards-based protocols such as SAML, OIDC, and LDAP, extending existing identity governance to the infrastructure. Role-based access control, enforced by the CloudAdmin model, restricts platform-level operations to least privilege, preventing unauthorized changes.

For Kubernetes workloads, vSphere Namespaces provide permission roles (Owner, Can Edit, Can View) that map to Kubernetes ClusterRoles, effectively scoping third-party access to defined workload boundaries.

VCF Automation Organizations deliver tenant isolation with distinct quotas, permissions, and network boundaries, enabling service providers and external partners to operate within controlled resource limits. Organization administrators manage the services, roles, and UI plug-ins published to each tenant, limiting third-party visibility to only essential components.

Network isolation between tenants is enforced at the NSX segment level, and data-in-transit communications default to TLS 1.3 encryption.

VCF Operations monitors resource usage and policy compliance across the environment, providing visibility into third-party activity, while Service Discovery identifies active services and listening ports, aiding in the detection of unauthorized services.

VMware vDefend further contributes to mitigating risks from third-party access to organizational technology assets, applications, services, and data through comprehensive network-level access controls and threat detection. While identity governance, authentication, and role-based access control are managed by other VCF components, vDefend enforces the network security boundary that constrains third-party reach.

The Distributed Firewall applies microsegmentation policies at the vNIC level, allowing granular network access rules that restrict third-party workloads or user sessions to only the specific application tiers and services required. This network enforcement layer complements identity-based access control by limiting network reach even with valid credentials.

Gateway Firewall provides north-south traffic filtering at the perimeter of logical network segments, adding an enforcement point for controlling inbound and outbound access from third-party networks, including URL filtering and TLS inspection to restrict communication with unauthorized external services.

vDefend IDS/IPS monitors east-west and north-south traffic for malicious activity, detecting exploitation attempts from compromised third-party connections through signature-based and behavioral detection.

Security Intelligence identifies risky protocols (HTTP, Telnet, FTP, TFTP, LDAP, POP3, IMAP) in use, highlighting third-party workloads that transport data in clear text, which helps identify and remediate insecure communication channels.

The Security Services Platform measures the proportion of workloads not at risk from obsolete operating systems and risky protocols, providing a quantitative view of third-party workload security posture, and identifies at-risk workloads that could expose connected neighbors, helping contain the blast radius of potential third-party compromises.

The platform provides the technical capabilities, visibility, and enforcement mechanisms that are essential inputs for an organization to conduct its risk assessments.

However, the ultimate responsibility for defining the risk assessment methodology, identifying specific arrangements, evaluating potential outcomes, and making decisions based on the identified risks remains with the customer. The customer must establish the policies, processes, and human accountability for ""taking into account"" whether an arrangement would lead to specific risks."
29.1(a),TPM-04.1,Contracting an ICT third-party service provider that is not easily substitutable.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
29.1(b),TPM-04.1,Having in place multiple contractual arrangements in relation to services supporting critical or important functions with the same or closely connected ICT third-party service providers.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
30.3(e),TPM-08,"The right to monitor, on an ongoing basis, the provider's performance, which entails:",Not Applicable,"End user activity or process, design decision, or activity out of scope."
30.3(f),TPM-03,"Exit strategies, in particular the establishment of a mandatory adequate transition period:",Not Applicable,"End user activity or process, design decision, or activity out of scope."
31.12,TPM-01,Financial entities shall only use the services of an ICT third-party service provider established in a third country and designated as critical if the latter has established a subsidiary in the Union within the 12 months following the designation.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
45.1,"GOV-07, THR-01","Financial entities may exchange cyber threat information and intelligence amongst themselves, to the extent that such sharing:",Not Applicable,"End user activity or process, design decision, or activity out of scope."
45.1(a),"GOV-07, THR-01","Aims to enhance the digital operational resilience of financial entities, in particular through raising awareness, limiting spread of threats, and supporting defence capabilities.",Contributes,"VMware Cloud Foundation inherently establishes a highly resilient and secure foundation for digital operations. The platform directly limits the spread of threats through advanced network virtualization and micro-segmentation capabilities provided by NSX-T, which isolates workloads and prevents lateral movement within the environment.

It supports robust defense capabilities by ensuring secure configurations across compute, storage, and networking components, including encryption for data at rest and in transit, and integrated lifecycle management for consistent patching and updates. These foundational security features are integral to hardening the underlying infrastructure against various threat vectors, thereby enhancing digital operational resilience.

The broader aspects of raising human awareness, establishing comprehensive threat intelligence processes, and defining organizational governance frameworks fall squarely within the customer's operational and policy responsibilities. While VMware Cloud Foundation provides the secure technical substrate, the customer must implement the overarching operational resilience strategy, develop and enforce security policies, and conduct personnel training to fully address the control's intent."
45.1(b),"GOV-07, THR-01",Takes places within trusted communities of financial entities.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
45.1(c),"GOV-07, THR-01","Is implemented through information-sharing arrangements that protect the potentially sensitive nature of the information shared, and that are governed by rules of conduct in full respect of business confidentiality, data protection, and competition policy.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
45.2,"GOV-07, THR-01","The information-sharing arrangements shall define the conditions for participation, and where appropriate, set out the details on the involvement of public authorities and ICT third-party service providers.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
45.3,"IRO-10, THR-01","Financial entities shall notify competent authorities of their participation in the information-sharing arrangements upon validation of their membership, or cessation of membership.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
