Control ID,SCF ID,Description,Control Coverage,Response
CIP-010-4 1.3,CFG-02.1,"For a change that deviates from the existing baseline configuration, update the baseline configuration as necessary within 30 calendar days of completing the change.",Contributes,"VMware Cloud Foundation (VCF) provides comprehensive capabilities for managing and updating baseline configurations. Its integrated lifecycle management orchestrates updates across all platform components, ensuring infrastructure remains current. VCF includes mechanisms to review and update baselines during system component installations and upgrades. For instance, vSAN system baselines recommend upgrades and critical patches to maintain supported hardware states. Post-upgrade, VCF automatically performs reconciliation of configuration drift fixes within approximately 15 minutes. Furthermore, VCF Operations offers compliance scanning tools that continuously evaluate infrastructure against defined baselines, such as the VCF 9 Security Baseline, to identify configuration drift.

VMware vDefend enhances these capabilities by contributing to baseline configuration review and update processes through its Security Intelligence Policy Recommendations. vDefend analyzes observed traffic to generate and refresh firewall rule recommendations, which can be rerun to detect changes and support periodic review cycles. The Review Recommendations pane facilitates the examination and update of segmentation policy baselines.

While VCF and vDefend provide robust technical tools for detecting deviations and facilitating baseline updates, the ultimate responsibility for defining and enforcing the organizational process to update baselines ""as necessary"" within 30 calendar days of a change rests with the customer. Administrators must actively review changes in upgraded alert definitions, symptom definitions, recommendations, and views to determine whether to retain modified versions or adopt upgraded versions. Similarly, vDefend's recommendations require review, modification, and publication by security teams. The platform provides the means to identify drift and apply updates, but the governance, decision-making, and procedural enforcement of the 30-day update window for all relevant baseline deviations are customer operational requirements."
CIP-010-4 1.4,CFG-02.7,"For a change that deviates from the existing baseline configuration:
1.4.1. Prior to the change, determine required cyber security controls in CIP-005 and CIP-007 that could be impacted by the change;
1.4.2. Following the change, verify that required cyber security controls determined in 1.4.1 are not adversely affected; and
1.4.3. Document the results of the verification. ",Contributes,"VMware Cloud Foundation (VCF) provides robust mechanisms for detecting and documenting deviations from standardized configurations. VCF Operations monitors infrastructure objects against compliance benchmarks and configuration baselines, generating configuration drift notifications that detail what changed, when, and how the current state compares to desired values. Compliance scoring helps prioritize deviations. Integrating VCF Operations configuration drift templates with a source control repository can support change control through reviewed and approved commits, providing a documented approval trail. VCF Automation enforces review steps for infrastructure deployment changes.

VMware Live Recovery (VLR) generates specific events, such as VmReplicationConfigurationChangedEvent, when replication configurations change, allowing administrators to configure custom alarms for notification. VLR also provides replication reports and diagnostics that capture the current configuration state, supporting periodic reviews.

VMware vDefend contributes through configuration validation, anomaly detection, and assessment. The Security Services Platform (SSP) deployment wizard conducts pre-implementation validations, ensuring proposed configurations are correct and compatible. SSP Rule Analysis identifies anomalies in firewall rule sets, such as duplicate or shadowed rules, which may represent unintended deviations. Security Intelligence offers assessment and monitoring tools, including strict and relaxed evaluation modes, to gauge security posture against baselines and track inter-environment policy configuration status. It displays change-detected indicators for group membership or policy scope changes, prompting review. The segmentation planning workflow supports a staged approach to configuration changes, allowing administrators to review policy recommendations based on observed flows before enforcement.

While the platform provides strong deviation detection, documentation, and assessment capabilities, the formal workflow for determining required cyber security controls in CIP-005 and CIP-007 that could be impacted by a change, conducting a comprehensive risk assessment, and the subsequent formal approval or denial process for detected configuration drift requires organizational governance. The decision to remediate a detected deviation or accept it as an approved exception is made by the administrator outside of any formal VCF workflow for drift. Customers must establish the necessary policies, processes, and human accountability to perform the required impact analysis prior to changes, verify that controls are not adversely affected following changes, and formally document the results of this verification and any associated approvals or exceptions."
CIP-010-4 1.4.1,CFG-02.9,"For a change that deviates from the existing baseline configuration:
1.4.1. Prior to the change, determine required cyber security controls in CIP-005 and CIP-007 that could be impacted by the change;
",Contributes,"VMware Cloud Foundation (VCF) provides robust capabilities for defining, tailoring, and evaluating security baselines, which are fundamental to understanding the existing security posture. The VCF 9 Security Baseline serves as a consolidated benchmark for assessing both default and customized configurations. VCF Operations and Automation extend this with hierarchical policy systems, enabling administrators to define, scope, and manage security policies, analysis settings, and compliance thresholds across various environments. This structured approach ensures that security configurations are consistently applied and monitored. VMware vDefend further enhances these capabilities by offering extensive mechanisms for tailoring network security baselines, organizing policies into logical categories, and supporting federated policy management across multiple sites. Its segmentation planning and recommendation engine allows for the analysis of proposed network changes, enabling administrators to review suggested groups and rules before publishing them as policy, thereby facilitating a structured approach to pre-change impact assessment for network segmentation.

While the platform provides the essential technical foundation, policy management, and analytical tools necessary to understand and manage security controls, the comprehensive determination of all required cyber security controls in CIP-005 and CIP-007 that could be impacted by an arbitrary configuration change necessitates a defined customer process. This process requires human analysis and interpretation of the platform's data and capabilities to fully assess the implications of a proposed change across the entire scope of CIP-005 and CIP-007 requirements."
CIP-010-4 1.4.2,CHG-02.2,"For a change that deviates from the existing baseline configuration:
 
1.4.2. Following the change, verify that required cyber security controls determined in 1.4.1 are not adversely affected; and
",Contributes,"VMware Cloud Foundation (VCF) provides a robust framework for managing and validating infrastructure changes, which inherently reduces the risk of adverse effects on cybersecurity controls.

Its lifecycle management employs a draft-and-validate workflow for host software, drivers, firmware, and add-on components, ensuring changes are complete, correct, and free from drift before commitment.

VCF Automation supports pre-production testing for workload deployments, validating templates for viability prior to release.

Configuration Drifts, integrated with source control, enable continuous integration and development workflows for automated testing and validation of configuration changes.

All VCF components generate comprehensive audit logs, recording configuration changes, the initiating user, and their outcomes, providing essential evidence for post-change review.

VMware Live Recovery (VLR) offers built-in testing capabilities for disaster recovery configurations.

Recovery plan testing in Live Site Recovery allows for non-production validation of entire recovery workflows, and administrators can run additional tests after reprotect operations to confirm the validity of new configurations.

VMware vSphere Replication also includes automated and on-demand testing for replication mappings, validating their functionality before reliance for actual recovery.

VMware vDefend contributes through its draft configuration management system for Distributed Firewall policies, allowing proposed changes to be composed, reviewed, and compared against current configurations before publishing.

The Security Services Platform conducts thorough validations before implementing configuration changes and generates pre-check verification reports for upgrades, documenting system readiness.

Security Intelligence monitors for changes to input entities, alerting administrators when the basis for security recommendations may have shifted.

These capabilities collectively provide mechanisms for pre-validation, controlled deployment, and comprehensive logging of changes, which are critical inputs to ensuring cybersecurity controls remain effective.

While these platforms provide extensive tools for validating changes and documenting their implementation, the ultimate responsibility for defining and executing a formal post-change verification process to ensure that all required cybersecurity controls, as determined in 1.4.1, are not adversely affected remains with the customer. This includes establishing specific test procedures, defining acceptable control states, and performing the necessary assessments to confirm the continued efficacy of the broader cybersecurity posture after a change has been deployed."
CIP-010-4 1.4.3,CFG-02.7,"For a change that deviates from the existing baseline configuration:

1.4.3. Document the results of the verification. ",Contributes,"VMware Cloud Foundation (VCF) provides robust mechanisms for detecting and documenting deviations from established configuration baselines. VCF Operations monitors infrastructure objects against compliance benchmarks, generating configuration drift notifications that detail what changed, when, and how the current state compares to desired values. The Configuration Drifts view serves as a direct record of these deviations. Custom compliance benchmarks can be defined and applied across instances.

VMware Live Recovery (VLR) generates specific events, such as VmReplicationConfigurationChangedEvent, when replication configurations are modified, allowing administrators to configure alarms for notification. VLR also provides replication reports and diagnostics that capture the current configuration state, supporting reviews against baselines. VMware vDefend contributes by providing configuration validation, anomaly detection, and assessment capabilities. The Security Services Platform (SSP) deployment wizard performs pre-implementation validations to prevent deviations, while SSP Rule Analysis identifies anomalies like duplicate or conflicting firewall rules. Security Intelligence offers assessment and monitoring tools to evaluate security configurations against baselines, tracking inter-environment policy status and displaying indicators for changes in group membership or policy scope.

While these platforms provide comprehensive detection and initial documentation of deviations, the formal process of verifying a detected deviation, assessing its associated risk, and documenting the specific results of that verification—such as an approved exception or a remediation decision—requires the implementation of organizational policies and governance workflows. VCF's integration with a source control repository can facilitate a documented approval trail for accepting deviations, but this relies on the organization establishing the integration and review process. The ultimate decision to remediate a detected deviation or accept it as an approved exception is made by the administrator, often outside of any formal platform workflow."
CIP-010-4 1.5,CFG-02.7,"Where technically feasible, for each change that deviates from the existing baseline configuration:
1.5.1. Prior to implementing any change in the production environment, test the changes in a test environment or test the changes in a production environment where the test is performed in a manner that minimizes adverse effects, that models the baseline configuration to ensure that required cyber security controls in CIP-005 and CIP-007 are not adversely affected; and
1.5.2. Document the results of the testing and, if a test environment was used, the differences between the test environment and the production environment, including a description of the measures used to account for any differences in operation between the test and production environments",Contributes,"VMware Cloud Foundation (VCF) provides robust mechanisms for detecting and documenting deviations from established configuration baselines.

VCF Operations continuously monitors infrastructure objects against compliance benchmarks, generating configuration drift notifications that detail specific changes, their timing, and the comparison to desired values. This includes compliance scoring to prioritize deviations.

VCF Automation incorporates approval policies that enforce a review step prior to implementing new infrastructure deployments or modifications.

VMware vDefend further enhances this by providing pre-implementation validation through the Security Services Platform (SSP) deployment wizard, which checks proposed configurations for correctness and compatibility before they are applied. Security Intelligence within vDefend offers comprehensive assessment and monitoring tools to evaluate security configurations against desired baselines, identify deviations, and track inter-environment policy status. Its segmentation planning workflow supports a staged approach to configuration changes, allowing for permissive mode deployment, traffic analysis, and policy recommendations before enforcement, effectively serving as a pre-implementation assessment.

VMware Live Recovery (VLR) contributes by generating specific events for replication configuration changes and providing reports that capture the current state, forming a technical foundation for identifying deviations in disaster recovery configurations.

While the platform offers strong capabilities for detecting configuration drift, validating changes, and assessing security posture against baselines, the comprehensive testing of changes in a dedicated test environment that precisely models the production baseline, specifically to ensure that required cyber security controls in CIP-005 and CIP-007 are not adversely affected, requires organizational processes and human oversight.

The formal documentation of specific test results, including detailed differences between test and production environments and the measures used to account for operational variances, also remains a customer responsibility.

Organizations must establish governance for risk assessment, formal approval workflows for accepting or remediating deviations, and integrate VCF's deviation detection with source control repositories for a complete change control process."
CIP-010-4 1.5.1,CHG-02.2,"Where technically feasible, for each change that deviates from the existing baseline configuration:
1.5.1. Prior to implementing any change in the production environment, test the changes in a test environment or test the changes in a production environment where the test is performed in a manner that minimizes adverse effects, that models the baseline configuration to ensure that required cyber security controls in CIP-005 and CIP-007 are not adversely affected; and
",Contributes,"VMware Cloud Foundation (VCF) provides robust capabilities for validating and testing changes before their deployment into a production environment. Its lifecycle management employs a draft-and-validate workflow for infrastructure changes, including host software, drivers, firmware, and add-on components, ensuring completeness, correctness, and alignment with the desired state. Cloud templates can be tested for deployment viability, verifying connections and project associations prior to release. VCF Operations, through its Configuration Drifts capability, integrates with source control repositories to support continuous integration and continuous development (CI/CD) workflows, enabling automated testing and validation of configuration changes. The platform's audit logging records all configuration changes, the initiating user, and their outcomes, supporting comprehensive change documentation.

VMware Live Recovery (VLR) further contributes with built-in testing functionalities for disaster recovery configurations. VMware Live Site Recovery allows administrators to run non-disruptive tests of recovery plans, executing all steps without affecting production workloads at either the protected or recovery site, thereby providing a non-production validation of the entire recovery workflow. VMware vSphere Replication offers enhanced replication mapping tests, including quick, full, and automated options, to validate replication configurations before they are relied upon for actual recovery events. These test operations are exposed via REST APIs, facilitating integration into automated validation pipelines.

VMware vDefend provides a structured draft configuration management system for firewall policy changes. Administrators can compose, review, and validate proposed changes in a draft state, comparing them against the current published configuration to understand their exact impact before enforcement. The draft system includes optional locking and comment requirements, enforcing a review step prior to publishing.

The Security Services Platform (SSP) deployment wizard conducts thorough validations to ensure configuration correctness and compatibility before implementation, and for upgrades, it generates pre-check verification reports to document system readiness.

vDefend also supports a test-before-deploy pattern for IDS/IPS signature management, recommending offline editing and re-uploading of custom bundles.

While the platform provides extensive technical tools and workflows for pre-production validation and testing, the establishment of formal, dedicated non-production environments for all types of changes, the definition of comprehensive test procedures, and the explicit verification that changes do not adversely affect required cyber security controls in CIP-005 and CIP-007 remain organizational responsibilities. The platform facilitates these activities but does not fully automate or provide the entire testing infrastructure or the policy-level assurance required by the control."
CIP-010-4 1.5.2,CHG-02.2,"Where technically feasible, for each change that deviates from the existing baseline configuration:

1.5.2. Document the results of the testing and, if a test environment was used, the differences between the test environment and the production environment, including a description of the measures used to account for any differences in operation between the test and production environments",Contributes,"VMware Cloud Foundation (VCF) provides a draft-and-validate workflow for infrastructure changes, ensuring completeness and correctness before committing to a desired state. Cloud templates can be validated for deployment viability, and configuration drift capabilities support integration with source control for automated testing and validation. Audit logging across VCF components records configuration changes, the initiating user, and outcomes.

VMware Live Recovery (VLR) offers built-in testing for disaster recovery configurations. Recovery plans can be tested without affecting production, and vSphere Replication provides quick, full, and automated replication mapping tests. These test operations are exposed via REST APIs for integration into automated validation workflows.

VMware vDefend supports a draft-based change workflow for firewall policies, allowing administrators to compose, review, and validate proposed changes before publishing them to the active configuration. Drafts can be exported for offline review and comparison against the current published configuration.

The Security Services Platform includes pre-deployment validations and generates pre-check verification reports for upgrades, documenting system readiness. Security Intelligence monitors changes to input entities, alerting administrators when the basis for recommendations shifts.

While these platforms provide robust tools for testing and documenting changes, the establishment of formal non-production environments, comprehensive test procedures, and the explicit documentation of differences between test and production environments, including measures to account for operational variances, remain organizational responsibilities.

The customer is accountable for defining and implementing the overarching change management process, including the formal comparison of environments and the articulation of compensating controls for any identified differences."
CIP-010-4 1.6,CFG-02.7,"Prior to a change that deviates from the existing baseline configuration associated with baseline items in Parts 1.1.1, 1.1.2, and 1.1.5, and when the method to do so is available to the Responsible Entity from the software source:
1.6.1. Verify the identity of the software source; and
1.6.2. Verify the integrity of the software obtained from the software source.",Contributes,"VMware Cloud Foundation (VCF) provides robust mechanisms for managing and controlling configuration changes across the infrastructure. VCF Operations continuously monitors infrastructure objects against compliance benchmarks and configuration baselines, generating notifications for any detected configuration drift. VCF Automation implements approval policies that enforce a mandatory review step before infrastructure deployment changes can take effect, establishing a critical gate for all modifications. VMware vDefend's Security Services Platform (SSP) deployment wizard conducts validations prior to implementing configuration changes, ensuring proposed configurations are correct and compatible with the existing environment. Security Intelligence further supports a staged approach to configuration changes through its segmentation planning workflow, allowing for assessment and review of proposed policies before enforcement. VMware Live Recovery (VLR) also contributes by generating specific events when replication configurations change, enabling administrators to configure alarms for deviations from established baselines and providing reports for periodic reviews. These capabilities collectively establish a comprehensive framework for detecting, reviewing, and gating configuration changes within the environment.

While the platform provides the necessary control points and workflows for managing configuration changes and detecting deviations, the explicit verification of the software source's identity and the integrity of the software obtained from that source, as required prior to a change, remains an organizational responsibility. The platform does not natively perform cryptographic verification of software vendor identity or validate the integrity of software binaries (e.g., via checksums or digital signatures) before they are introduced or used to implement configuration deviations. Organizations must establish and integrate their own processes and tools to perform these specific software source and integrity checks within the change management workflows facilitated by VCF, VLR, and vDefend."
CIP-010-4 1.6.1,CFG-02.9,"Prior to a change that deviates from the existing baseline configuration associated with baseline items in Parts 1.1.1, 1.1.2, and 1.1.5, and when the method to do so is available to the Responsible Entity from the software source:
1.6.1. Verify the identity of the software source; and
",Contributes,"VMware Cloud Foundation and vDefend provide robust, integrated capabilities for managing, tailoring, and enforcing security baselines and configuration changes across the entire software-defined data center.

VCF supports the creation and application of security baselines, including the VCF 9 Security Baseline and DISA STIGs, which can be customized to specific operational environments and regulatory requirements. Its policy system, spanning VCF Operations and VCF Automation, enables hierarchical customization and ranked policy processing, ensuring that configuration deviations are managed according to defined organizational standards and applied consistently across different workload types or mission functions.

Similarly, vDefend offers extensive mechanisms for tailoring network security baselines through its Distributed Firewall, federated policy management, and Security Services Platform, allowing for granular control over security policies, segmentation, and threat response based on specific operational contexts and application requirements.

While VCF and vDefend provide the foundational framework for managing and enforcing configuration baselines and the application of changes, the platform's described capabilities do not directly include mechanisms for verifying the identity of an external software source prior to the introduction of a change that deviates from an existing baseline.

The responsibility for establishing and executing processes to verify the authenticity and integrity of software sources, such as through digital signatures, trusted repositories, or other supply chain security measures, rests with the customer. This ensures that only authorized and verified software changes are introduced into the VCF environment for subsequent baseline management and application."
CIP-010-4 1.6.2,CFG-02.9,"Prior to a change that deviates from the existing baseline configuration associated with baseline items in Parts 1.1.1, 1.1.2, and 1.1.5, and when the method to do so is available to the Responsible Entity from the software source:

1.6.2. Verify the integrity of the software obtained from the software source.",Contributes,"VMware Cloud Foundation (VCF) provides robust capabilities for defining, managing, and enforcing security baselines across the environment. The VCF 9 Security Baseline offers a consolidated, out-of-the-box benchmark, and organizations can tailor these baselines using hierarchical policy systems in VCF Operations and Automation. These systems allow for the creation of custom policies, inheritance from base policies, and ranked processing to ensure that configurations align with defined security postures. VCF also supports the application of industry-standard benchmarks such as DISA Security Technical Implementation Guides (STIGs), further solidifying its role in maintaining configuration integrity.

VMware vDefend extends this by providing extensive mechanisms for tailoring network security baselines, including the Distributed Firewall, federated policy management, and advanced threat detection capabilities like IDS/IPS and context profiles. These features ensure that the network security posture, which is a critical component of the overall baseline, is consistently managed and enforced.

While VCF and vDefend provide comprehensive tools for managing and enforcing the integrity of *configurations* and *baselines* within the environment, the direct verification of the integrity of *software packages obtained from external sources* (e.g., through cryptographic hashes or digital signatures) remains a customer responsibility. The platform's capabilities establish the necessary framework for maintaining a secure baseline, thereby requiring that any software introduced to modify this baseline undergo external integrity verification to ensure the overall security posture is not compromised."
CIP-010-4 2.1,"CFG-02, CFG-02.1","Monitor at least once every 35 calendar
days for changes to the baseline
configuration (as described in Requirement
R1, Part 1.1). Document and investigate
detected unauthorized changes. ",Contributes,"VMware Cloud Foundation provides robust capabilities for monitoring changes to baseline configurations through VCF Operations, which includes compliance scanning tools designed to evaluate infrastructure against established baselines. These tools facilitate ongoing assessment and identification of configuration drift across all SDDC components, leveraging benchmarks such as the VCF 9 Security Baseline. VCF's integrated lifecycle management also performs automatic post-upgrade reconciliation of configuration drift fixes.

VMware vDefend further contributes by providing configuration integrity controls within the network security domain. Its Security Services Platform includes a Security Assessment capability that evaluates workload and application security posture against configurable baseline requirements, recording detected issues with relevant identifiers. The Security Intelligence Policy Recommendations capability analyzes observed traffic to generate and refresh firewall rule recommendations, which can be rerun to detect changes and support periodic review cycles. vDefend's structured change management, including draft configuration management with locking and pre-deployment validation, helps maintain configuration integrity and reduce unauthorized changes.

While the platform provides the necessary technical tools for monitoring and detecting configuration changes, the organization is responsible for establishing and enforcing the operational cadence to ensure monitoring occurs at least once every 35 calendar days. The organization must also define and implement the processes for documenting and investigating any detected unauthorized changes, including assigning personnel, maintaining records, and determining appropriate remediation actions."
CIP-010-4 3.1,VPM-06,"At least once every 15 calendar months,
conduct a paper or active vulnerability
assessment.",Contributes,"VMware Cloud Foundation (VCF) provides robust capabilities for vulnerability detection and compliance scanning within its own infrastructure stack. VCF Operations Diagnostics automatically identifies known issues and security vulnerabilities across the VCF software stack by scanning against VMware best practices, logs, and properties, providing detailed descriptions and remediation steps. The Security Operations dashboard consolidates user and infrastructure security elements, highlighting security exposure and identifying vulnerable operating systems, including end-of-life platforms. PowerCLI's `Test-Compliance` command scans entities for missing security updates, and vSphere Lifecycle Manager tracks host compliance against desired cluster images. VCF Operations Diagnostic Findings offers a consolidated view of VMSA-based security exposures alongside best-practice recommendations. VMware vDefend further contributes to vulnerability awareness through its Security Intelligence Security Segmentation Report, which identifies vulnerable workloads and provides an overall view of security posture. Its IDS/IPS threat detection records security issues, including CVSS scores and attack details, and the Security Services Platform security explorer visually represents the security posture within the vDefend-managed environment.

While VCF and vDefend offer extensive tools for platform-level and workload-level security insights, they do not perform comprehensive host-based or application-layer vulnerability scanning for guest operating systems and applications running within the environment. To fully satisfy the requirement for a complete vulnerability assessment, customers must integrate dedicated third-party vulnerability scanning tools. VCF's REST APIs and PowerCLI support facilitate integration with external scanners and security information and event management (SIEM) platforms to achieve this broader coverage. The customer is responsible for defining the scope, frequency, and methodology of these assessments, as well as the processes for managing and remediating identified vulnerabilities."
CIP-010-4 3.2.1,VPM-06,"Where technically feasible, at least once every 36 calendar months:
3.2.1 Perform an active vulnerability assessment in a test environment, or perform an active vulnerability assessment in a production environment where the test is performed in a manner that minimizes adverse effects, that models the baseline configuration of the BES Cyber System in a production environment; and
3.2.2 Document the results of the testing and, if a test environment was used, the differences between the test environment and the production environment, including a description of the measures used to account for any differences in operation between the test and production environments. ",Contributes,"VMware Cloud Foundation provides robust capabilities for vulnerability detection and compliance scanning within its own infrastructure stack. VCF Operations Diagnostics automatically identifies known issues and security vulnerabilities across the VCF software, scanning against VMware best practices and providing detailed remediation steps. The Security Operations dashboard offers a consolidated view of user and infrastructure security, highlighting exposure and identifying vulnerable operating systems, including end-of-life platforms. For patch compliance, PowerCLI's Test-Compliance command scans entities for missing security updates, and vSphere Lifecycle Manager tracks host compliance against desired cluster image specifications, reporting any drift. VCF Operations Diagnostic Findings also consolidates VMSA-based security exposures with best-practice recommendations.

VMware vDefend further contributes to vulnerability awareness through its Security Intelligence Security Segmentation Report, which identifies vulnerable workloads and provides an overall security posture view. Its IDS/IPS threat detection records security issues, including CVSS scores and attack details, and the Security Services Platform security explorer visually represents the security posture within the vDefend-managed environment.

While VCF and vDefend offer significant capabilities for the underlying infrastructure and workload visibility, they do not perform host-based or application-layer vulnerability scanning for guest operating systems and applications running on the platform.

Satisfying the requirement for active vulnerability assessments of the entire BES Cyber System, including guest OS and applications, necessitates the integration of dedicated third-party vulnerability scanning tools.

The customer is responsible for establishing the processes for performing these active vulnerability assessments, whether in a test or production environment, ensuring tests minimize adverse effects, modeling the baseline configuration of the BES Cyber System, and comprehensively documenting the assessment results, including any differences between test and production environments and measures taken to account for operational variations."
CIP-010-4 3.2.2,VPM-06,"Where technically feasible, at least once every 36 calendar months:
3.2.1 Perform an active vulnerability assessment in a test environment, or perform an active vulnerability assessment in a production environment where the test is performed in a manner that minimizes adverse effects, that models the baseline configuration of the BES Cyber System in a production environment; and
3.2.2 Document the results of the testing and, if a test environment was used, the differences between the test environment and the production environment, including a description of the measures used to account for any differences in operation between the test and production environments. ",Contributes,"VMware Cloud Foundation provides robust capabilities for identifying vulnerabilities within its own infrastructure stack. VCF Operations Diagnostics automatically detects known issues and security vulnerabilities, scanning the platform against VMware best practices and providing detailed descriptions and remediation steps.

The Security Operations dashboard consolidates security elements, highlighting exposure across the environment and identifying vulnerable operating systems.

Patch compliance scanning is supported via PowerCLI's Test-Compliance command, which identifies missing security updates, and vSphere Lifecycle Manager tracks host compliance against desired cluster images. VCF Operations Diagnostic Findings also provides a consolidated view of VMSA-based security exposures.

VMware vDefend enhances vulnerability awareness through its Security Intelligence Security Segmentation Report, offering an overall view of security posture and identifying vulnerable workloads. Its IDS/IPS threat detection records security issues, including CVSS scores and attack details, while the Security Services Platform security explorer visually represents the security posture.

While these platforms provide critical data and insights into the security posture and detected vulnerabilities within the VCF stack and managed environments, the comprehensive documentation of vulnerability assessment results, including differences between test and production environments and measures to account for operational variances, remains a customer responsibility. Dedicated vulnerability scanning tools are required for host-based and application-layer scanning, and the customer must integrate these tools, perform the assessments, analyze the findings, and formalize the documentation process to fully satisfy the control requirements."
CIP-010-4 3.3,VPM-06,"Prior to adding a new applicable Cyber
Asset to a production environment,
perform an active vulnerability
assessment of the new Cyber Asset,
except for CIP Exceptional Circumstances
and like replacements of the same type of
Cyber Asset with a baseline configuration
that models an existing baseline
configuration of the previous or other
existing Cyber Asset.",Contributes,"VMware Cloud Foundation (VCF) provides robust capabilities for active vulnerability assessment of its own infrastructure stack and managed components. VCF Operations Diagnostics automatically detects known issues and security vulnerabilities within the VCF software stack, scanning the platform against VMware best practices, logs, and properties to identify diagnostic findings. The Security Operations dashboard consolidates security elements, highlighting exposure and identifying vulnerable operating systems within the managed infrastructure, including end-of-life platforms. For patch compliance, PowerCLI's `Test-Compliance` command scans entities against downloaded patches, identifying missing security updates, and vSphere Lifecycle Manager tracks host drift from desired states. VCF Operations Diagnostic Findings also provides a consolidated view of VMSA-based security exposures. VMware vDefend further contributes to vulnerability awareness through its Security Intelligence Security Segmentation Report, which identifies vulnerable workloads and provides an overall security posture view, and through IDS/IPS threat detection that records security issues with CVSS scores and attack details.

While VCF provides comprehensive vulnerability detection and compliance scanning for its own infrastructure stack, performing active vulnerability assessments of guest operating systems and applications running on VCF requires integration with dedicated third-party vulnerability scanning tools. vDefend does not perform host-based or application-layer vulnerability scanning. Customers must define the scope of ""applicable Cyber Assets"" beyond the VCF infrastructure, establish the processes for performing these assessments prior to adding new assets to production, and integrate external scanning solutions using VCF's REST APIs and PowerCLI support to achieve full coverage for all workloads."
CIP-010-4 3.4,VPM-06,"Document the results of the assessments
conducted according to Parts 3.1, 3.2, and
3.3 and the action plan to remediate or
mitigate vulnerabilities identified in the
assessments including the planned date of
completing the action plan and the
execution status of any remediation or
mitigation action items.",Contributes,"VMware Cloud Foundation provides robust capabilities for identifying vulnerabilities and informing remediation efforts within its infrastructure stack. VCF Operations Diagnostics automatically detects known issues and security vulnerabilities, offering detailed descriptions, root cause insights, and actionable remediation steps. The Security Operations dashboard consolidates security elements, highlighting exposure and identifying vulnerable operating systems, including end-of-life platforms. Patch compliance scanning is performed through PowerCLI's Test-Compliance command and vSphere Lifecycle Manager, which tracks host state against desired cluster images. VCF Operations Diagnostic Findings provides a consolidated view of VMSA-based security exposures alongside best-practice recommendations. VMware vDefend further contributes to vulnerability awareness through its Security Intelligence Security Segmentation Report, which identifies vulnerable workloads and provides an overall view of security posture. Its IDS/IPS threat detection records detected security issues, including CVSS scores and attack details, and the Security Services Platform security explorer visually represents security posture. These platforms generate critical data and insights that serve as the foundation for documenting assessment results and informing remediation strategies.

While VCF and vDefend provide the technical findings and remediation guidance, they do not inherently provide a formal system for documenting the aggregated results of all assessments, including those from third-party tools for guest operating systems and applications. The customer is responsible for establishing and maintaining a comprehensive action plan to remediate or mitigate identified vulnerabilities, including defining planned completion dates and tracking the execution status of all remediation or mitigation action items. This requires customer-defined processes and potentially external tools to serve as the system of record for formal documentation and ongoing status management."
CIP-011-3 1.1,AST-02,Method(s) to identify BCSI.,Contributes,"VMware Cloud Foundation provides robust methods for identifying and inventorying technology assets across compute, storage, and networking layers. vCenter maintains the authoritative inventory of all managed objects, including ESX hosts, clusters, virtual machines, datastores, and networking constructs, with programmatic access available via the vSphere Web Services API. VCF Operations retrieves and logically groups these discovered objects, presenting them in detailed inventory lists and interactive dashboards. The VCF Operations Service Discovery adapter identifies running applications and services, allowing for grouping and export. VCF Automation tracks provisioned resources through its project model, providing scoped visibility for audit and review. vSphere Lifecycle Manager maintains a software depot, tracking installed components and available updates across the environment.

Integration with external asset registries is supported through the Management Pack for ServiceNow, which populates the ServiceNow CMDB with discovered resources, and VCF Automation supports CMDB reconciliation to keep configuration items current. VMware vDefend further contributes by maintaining an inventory of network-visible workloads, organized into asset collections spanning groups, infrastructure assets, environments, applications, and application tiers, supporting granular tracking of application-layer assets.

While VMware Cloud Foundation and vDefend provide comprehensive technical asset identification and inventory capabilities, the enterprise-level classification of these assets as containing or processing Bulk Cyber Security Information (BCSI), along with business justification tracking and property accountability processes, remains an organizational responsibility. vDefend's inventory scope is limited to network-visible workloads and does not replace broader enterprise-wide asset inventory tools, authorized software catalogs with business justification records, or data asset registries required for full compliance."
