Control ID,Description,Bridging SCF Controls,Relevant SCG Controls
ISM-1705,"Privileged user accounts (excluding backup administrator accounts) cannot access backups belonging to other user accounts. - Control: ISM-1706; Revision: 2; Updated: Sep-24; Applicable: NC, OS, P, S, TS; Essential 8: ML3 Privileged user accounts (excluding backup administrator accounts) cannot access their own backups.",IAC-21,"esx-9.ad-admin-group-autoadd, esx-9.lockdown-dcui-access, esx-9.lockdown-exception-users, vcf-9.permissions-roles, vm-9.isolation-device-connectable-deactivate, vm-9.pci-passthrough"
ISM-1706,Privileged user accounts (excluding backup administrator accounts) cannot access their own backups.,IAC-21,"esx-9.ad-admin-group-autoadd, esx-9.lockdown-dcui-access, esx-9.lockdown-exception-users, vcf-9.permissions-roles, vm-9.isolation-device-connectable-deactivate, vm-9.pci-passthrough"
ISM-1707,"Privileged user accounts (excluding backup administrator accounts) are prevented from modifying and deleting backups. - Control: ISM-1708; Revision: 2; Updated: Dec-23; Applicable: NC, OS, P, S, TS; Essential 8: ML3 Backup administrator accounts are prevented from modifying and deleting backups during their retention period.",IAC-21,"esx-9.ad-admin-group-autoadd, esx-9.lockdown-dcui-access, esx-9.lockdown-exception-users, vcf-9.permissions-roles, vm-9.isolation-device-connectable-deactivate, vm-9.pci-passthrough"
ISM-1708,Backup administrator accounts are prevented from modifying and deleting backups during their retention period.,IAC-21,"esx-9.ad-admin-group-autoadd, esx-9.lockdown-dcui-access, esx-9.lockdown-exception-users, vcf-9.permissions-roles, vm-9.isolation-device-connectable-deactivate, vm-9.pci-passthrough"
ISM-1710,Settings for wireless access points are hardened.,CFG-02,vcf-9.secure-baseline
ISM-1713,"A removable media register is developed, implemented, maintained and verified on a regular basis.",DCH-12,esx-9.hardware-boot-order
ISM-1731,Planning and coordination of intrusion remediation activities are conducted on a separate system to that which has been compromised.,IRO-08,esx-9.forensic-snapshots
ISM-1732,"To the extent possible, all intrusion remediation activities are conducted in a coordinated manner during the same planned outage.",IRO-08,esx-9.forensic-snapshots
ISM-1745,"Early Launch Antimalware, Secure Boot, Trusted Boot and Measured Boot functionality is enabled.",CFG-02,vcf-9.secure-baseline
ISM-1750,"Administrative infrastructure for critical servers, high-value servers and regular servers is segregated from each other.","NET-06, NET-06.1","esx-9.nfs-traffic-protection, esx-9.vmk-management, esx-9.vmk-storage, esx-9.vmk-vmotion, vcf-9.perimeter-firewall, vsan-9.network-isolation-vsan-iscsi-target, vsan-9.storage-cluster-traffic-protection"
ISM-1751,"Patches, updates or other vendor mitigations for vulnerabilities in operating systems of IT equipment other than workstations, servers and network devices are applied within one month of release when vulnerabilities are assessed as non-critical by vendors and no working exploits exist.",VPM-05,"esx-9.hardware-firmware-updates, esx-9.updates, guest-9.tools-updates, guest-9.tools-upgrade, vcenter-9.vami-updates, vm-9.virtual-hardware"
ISM-1753,Internet-facing network devices that are no longer supported by vendors are replaced.,TDA-17,"esx-9.supported, vcenter-9.supported"
ISM-1759,"When using DH for agreeing on encryption session keys, a modulus of at least 3072 bits is used, preferably 3072 bits.",CRY-01,"esx-9.entropy, esx-9.hardware-cpu-amd-cc, esx-9.hardware-cpu-intel-cc, nsx-9.load-balancer-fips, vcenter-9.snmp3"
ISM-1761,"When using ECDH for agreeing on encryption session keys, NIST P-256, P-384 or P-521 curves are used, preferably the NIST P-384 curve.",CRY-01,"esx-9.entropy, esx-9.hardware-cpu-amd-cc, esx-9.hardware-cpu-intel-cc, nsx-9.load-balancer-fips, vcenter-9.snmp3"
ISM-1762,"When using ECDH for agreeing on encryption session keys, NIST P-384 or P-521 curves are used, preferably the NIST P-384 curve.",CRY-01,"esx-9.entropy, esx-9.hardware-cpu-amd-cc, esx-9.hardware-cpu-intel-cc, nsx-9.load-balancer-fips, vcenter-9.snmp3"
ISM-1763,"When using ECDSA for digital signatures, NIST P-256, P-384 or P-521 curves are used, preferably the NIST P- 384 curve.",CRY-01,"esx-9.entropy, esx-9.hardware-cpu-amd-cc, esx-9.hardware-cpu-intel-cc, nsx-9.load-balancer-fips, vcenter-9.snmp3"
ISM-1764,"When using ECDSA for digital signatures, NIST P-384 or P-521 curves are used, preferably the NIST P-384 curve.",CRY-01,"esx-9.entropy, esx-9.hardware-cpu-amd-cc, esx-9.hardware-cpu-intel-cc, nsx-9.load-balancer-fips, vcenter-9.snmp3"
ISM-1765,"When using RSA for digital signatures, and transporting encryption session keys (and similar keys), a modulus of at least 3072 bits is used, preferably 3072 bits.",CRY-01,"esx-9.entropy, esx-9.hardware-cpu-amd-cc, esx-9.hardware-cpu-intel-cc, nsx-9.load-balancer-fips, vcenter-9.snmp3"
ISM-1766,"When using SHA-2 for hashing, an output size of at least 224 bits is used, preferably SHA-384 or SHA-512.",CRY-01,"esx-9.entropy, esx-9.hardware-cpu-amd-cc, esx-9.hardware-cpu-intel-cc, nsx-9.load-balancer-fips, vcenter-9.snmp3"
ISM-1767,"When using SHA-2 for hashing, an output size of at least 256 bits is used, preferably SHA-384 or SHA-512.",CRY-01,"esx-9.entropy, esx-9.hardware-cpu-amd-cc, esx-9.hardware-cpu-intel-cc, nsx-9.load-balancer-fips, vcenter-9.snmp3"
ISM-1768,"When using SHA-2 for hashing, an output size of at least 384 bits is used, preferably SHA-384 or SHA-512.",CRY-01,"esx-9.entropy, esx-9.hardware-cpu-amd-cc, esx-9.hardware-cpu-intel-cc, nsx-9.load-balancer-fips, vcenter-9.snmp3"
ISM-1769,"When using AES for encryption, AES-128, AES-192 or AES-256 is used, preferably AES-256.",CRY-01,"esx-9.entropy, esx-9.hardware-cpu-amd-cc, esx-9.hardware-cpu-intel-cc, nsx-9.load-balancer-fips, vcenter-9.snmp3"
ISM-1770,"When using AES for encryption, AES-192 or AES-256 is used, preferably AES-256.",CRY-01,"esx-9.entropy, esx-9.hardware-cpu-amd-cc, esx-9.hardware-cpu-intel-cc, nsx-9.load-balancer-fips, vcenter-9.snmp3"
ISM-1771,"AES is used for encrypting IPsec connections, preferably ENCR_AES_GCM_16.",CRY-01,"esx-9.entropy, esx-9.hardware-cpu-amd-cc, esx-9.hardware-cpu-intel-cc, nsx-9.load-balancer-fips, vcenter-9.snmp3"
ISM-1772,"PRF_HMAC_SHA2_256, PRF_HMAC_SHA2_384 or PRF_HMAC_SHA2_512 is used for IPsec connections, preferably PRF_HMAC_SHA2_512.",CRY-01,"esx-9.entropy, esx-9.hardware-cpu-amd-cc, esx-9.hardware-cpu-intel-cc, nsx-9.load-balancer-fips, vcenter-9.snmp3"
ISM-1781,All data communicated over network infrastructure is encrypted.,CRY-03,"automation-9.oidc-settings, esx-9.log-forwarding-tls-ciphers, esx-9.nfs-traffic-protection, esx-9.tls-ciphers, esx-9.vmk-storage, esx-9.vmk-vmotion, esx-9.vmotion-encryption-offload, nsx-9.load-balancer-fips, nsx-9.tls-ciphers, operations-9.logs-ssl-api, operations-9.logs-ssl-syslog, vcenter-9.smtp, vcenter-9.tls-ciphers, vm-9.ft-encrypted, vm-9.vmotion-encrypted, vsan-9.encryption-transit-esa, vsan-9.encryption-transit-osa, vsan-9.file-services-authentication-smb, vsan-9.storage-cluster-traffic-protection"
ISM-1782,A protective DNS service is used to block access to known malicious domain names.,NET-10,fleet-9.dns
ISM-1789,Sufficient spares of critical IT equipment and OT equipment are sourced and kept in reserve.,TPM-03,vcenter-9.administration-client-plugins
ISM-1795,"Credentials for built-in Administrator accounts, break glass accounts, local administrator accounts and service accounts are a minimum of 30 characters.",IAC-10.1,"esx-9.account-password-history, esx-9.password-complexity, esx-9.password-max-age, fleet-9.password-policy, nsx-9.password-complexity, operations-9.password-complexity, vcenter-9.password-complexity, vcenter-9.password-history, vcenter-9.password-max-age, vcenter-9.vami-password-max-age, vcenter-9.vpxuser-length"
ISM-1796,Files containing executable content are digitally signed by a certificate with a verifiable chain of trust as part of software development.,CHG-04.2,"esx-9.vib-acceptance-level-supported, operations-9.unsigned-pak, vcenter-9.content-library-ovf"
ISM-1799,Incoming emails are rejected if they do not pass DMARC checks.,NET-10,fleet-9.dns
ISM-1801,Network devices are restarted on at least a monthly basis.,VPM-04,esx-9.supported
ISM-1805,A denial of service response plan for video conferencing and IP telephony services contains the following: -  how to identify signs of a denial-of-service attack -  how to identify the source of a denial-of-service attack -  how capabilities can be maintained during a denial-of-service attack -  what actions can be taken to respond to a denial-of-service attack.,NET-02.1,"esx-9.network-bpdu, nsx-9.bgp-max-prefixes, nsx-9.reverse-path-forwarding, nsx-9.t0-ipv6-hop-limit, nsx-9.t1-ipv6-hop-limit, vcenter-9.network-nioc"
ISM-1806,"Default user accounts or credentials for user applications, including for any pre-configured user accounts, are changed, disabled or removed during initial setup.",IAC-10.8,"esx-9.ad-admin-group-name, esx-9.hardware-management-security, sddc-9.api-admin"
ISM-1810,"Backups of data, applications and settings are synchronised to enable restoration to a common point in time.",BCD-11,nsx-9.backup
ISM-1811,"Backups of data, applications and settings are retained in a secure and resilient manner.",BCD-11,nsx-9.backup
