Control ID,SCF ID,Description,Control Coverage,Response
HDR 3.10 (14.5.3(1)),CHG-04.2,"Host update support: Capability to update host OS and applications.

Verified host updates: Verify authenticity/integrity of host updates.",Meets,"VMware Cloud Foundation (VCF) provides comprehensive capabilities for host update support and verification of update authenticity and integrity. vSphere Lifecycle Manager (vLCM) enables desired-state image management for ESX hosts, allowing administrators to define target configurations and remediate deviations, thereby ensuring hosts are updated to approved states. VCF enforces digital signature verification for software and firmware components across the stack. At the hypervisor level, ESX utilizes UEFI Secure Boot to validate digitally signed boot loaders and kernel modules prior to execution. The host acceptance level setting further restricts installation to VMware-certified vSphere Installation Bundles (VIBs), ensuring only components signed by VMware's certificate authority are permitted.

During initial VCF deployment, all components receive certificates from a default signing authority, and communication between the VCF Installer and ESX hosts is secured via HTTPS with certificate identity validation. VCF Operations verifies that management pack PAK files are signed with a valid VMware digital signature, preventing the installation of unsigned or tampered components. For containerized workloads, VMware Kubernetes Service (VKS) validates TLS certificates when fetching images from registries, requiring certificates to be signed by a trusted certificate authority. VCF supports Harbor container registries, which offer image signing and content trust features, and the VCF CLI imgpkg tool includes CA certificate validation for registry connections. These integrated mechanisms ensure the authenticity and integrity of all host updates and software components within the VCF environment."
HDR 3.11 (14.6.1),"AST-08, AST-15","Host integrity verification: Verify host hardware/software integrity.

Host hardware root of trust: Use hardware to anchor host integrity.",Contributes,"VMware Cloud Foundation establishes a robust host hardware root of trust through support for Secure Boot, Trusted Platform Modules (TPM), and Intel Trusted Execution Technology (TXT). It further incorporates confidential computing technologies such as AMD Secure Encrypted Virtualization (SEV) and Intel Trust Domain Extensions (TDX).

vCenter continuously monitors host attestation state, verifying that hosts boot into known-good configurations, and TPM event logs are retrievable for boot-time measurement validation.

The ESX hypervisor enforces code signing to prevent unauthorized code execution and isolates workloads from each other and the hypervisor.

VCF Operations continuously monitors the security state across the environment, alerting on deviations.

Logical integrity is maintained through vSphere Configuration Profiles and VCF Operations' Configuration Drifts feature, which proactively monitors and reports deviations from desired configurations with automatic checks every 8 hours.

vSphere Lifecycle Manager (vLCM) manages host software images and checks cluster compliance against defined specifications.

VCF Operations also provides compliance checking against security baselines and industry standards.

For virtual machines, Secure Boot provides guest operating system integrity verification, and VMware Tools packages are signed and verified during installation and updates.

Certificate validation continuously monitors validity and trust chains across VCF components.

Container workload integrity is supported through Harbor registry integration, which provides image signing, vulnerability scanning, and content trust for Kubernetes deployments.

vSAN ensures storage integrity with end-to-end checksums for data verification during read and write operations, automatically repairing mismatches.

While VMware Cloud Foundation provides extensive logical integrity assessment and hardware root of trust capabilities, the physical assessment of hardware and system components for signs of physical tampering falls outside the scope of the software platform.

Organizations must implement comprehensive physical security controls through facility management and physical access procedures to address this aspect of host hardware integrity."
HDR 3.11 (14.6.3(1)),AST-08,"Host integrity verification: Verify host hardware/software integrity.

Host hardware root of trust: Use hardware to anchor host integrity.",Contributes,"VMware Cloud Foundation (VCF) Operations provides comprehensive capabilities for verifying host software integrity. It continuously monitors the managed environment, generating alerts for anomalous conditions, metric deviations from dynamic and static thresholds, and surfacing relevant events and property changes. Audit event reporting records configuration changes, user actions, and authentication events across the managed infrastructure, offering detailed filtering for investigation. VCF Operations continuously monitors infrastructure against security baselines, detecting compliance violations and identifying non-compliant objects. Configuration drift detection compares current settings against desired-state templates, notifying administrators of any deviations that could indicate unauthorized modification. ESX hosts generate detailed audit logs, and multiple VCF components support syslog forwarding to external log aggregation and SIEM systems, including vSphere Supervisor forwarding control plane and Kubernetes API server audit logs. VCF Operations for Networks monitors network flows and detects anomalous traffic patterns, with NSX supporting integration with external logging and monitoring solutions for security event correlation. These capabilities provide the telemetry and change-detection foundation that supports an IoC inspection program for software and configuration integrity.

While VCF provides extensive software integrity verification, it does not inherently verify host hardware integrity or establish a hardware root of trust. Physical inspection of hardware and system components for signs of physical tampering, as well as the implementation of hardware-anchored integrity mechanisms such as Trusted Platform Module (TPM) for secure boot and attestation, falls outside the platform's direct scope. Customers are responsible for implementing physical security controls, establishing processes for hardware integrity verification, and deploying solutions that leverage hardware roots of trust to anchor host integrity. A complete IoC detection program also requires external tools such as a SIEM or endpoint detection platform, and the definition of associated policies and procedures."
HDR 3.12 (14.7.1),AST-18,Host provisioning: Securely provision host unique identifiers.,Contributes,"VMware Cloud Foundation (VCF) establishes a robust foundation for host security through cryptographic key management and hardware-based integrity verification. VCF integrates with KMIP 1.1-compatible Key Management Servers (KMS) or utilizes the built-in vSphere Native Key Provider for managing cryptographic keys. Trust between vCenter and a KMS is established via certificate exchange, supporting root, intermediate, or leaf CA certificates, with programmatic management available through the TrustedRootChains API.

At the hardware level, VCF supports Secure Boot, Trusted Platform Module (TPM), and Intel Trusted Execution Technology (TXT), ensuring hosts boot into known-good configurations. vCenter actively monitors host attestation states, and the hypervisor enforces code signing requirements, thereby establishing a hardware-rooted chain of trust from firmware through the hypervisor.

While VCF provides the essential infrastructure for key management and trust establishment, the secure provisioning of host unique identifiers ultimately requires customer action. Organizations must configure their specific KMS integration, define comprehensive key protection policies tailored to their security requirements, and implement processes to ensure the secure generation, assignment, and protection of host unique identifiers within the VCF environment."
HDR 3.13 (14.8.1(a)),AST-18,"Host boot integrity: Verify integrity of the host OS bootloader.

Host boot authenticity: Verify authenticity of the host OS bootloader.",Contributes,"VMware Cloud Foundation establishes a robust foundation for verifying host boot integrity and authenticity through hardware-rooted trust mechanisms. The platform supports Secure Boot, Trusted Platform Module (TPM), and Intel Trusted Execution Technology (TXT), which are critical for ensuring hosts boot into known-good configurations. vCenter actively monitors the attestation state of hosts, and the hypervisor enforces code signing requirements, thereby establishing a hardware-rooted chain of trust that extends from firmware through the hypervisor.

Furthermore, VCF integrates with KMIP 1.1-compatible Key Management Servers (KMS) or utilizes the built-in vSphere Native Key Provider for cryptographic key management, and allows for the establishment of trust with enterprise or third-party certificate authorities through the vCenter trusted certificate store and the TrustedRootChains API.

While VMware Cloud Foundation provides the essential infrastructure for key management and trust establishment, organizations are responsible for configuring their KMS integration, enabling and configuring hardware-level security features such as Secure Boot and TPM on their hosts, and defining key protection policies appropriate to their specific security requirements."
HDR 3.13 (14.8.1(b)),"AST-18, CFG-07","Host boot integrity: Verify integrity of the host OS bootloader.

Host boot authenticity: Verify authenticity of the host OS bootloader.",Contributes,"VMware Cloud Foundation establishes a robust hardware-rooted chain of trust to verify the integrity and authenticity of the host OS bootloader. The platform integrates with hardware-level security features such as Secure Boot, Trusted Platform Module (TPM), and Intel Trusted Execution Technology (TXT). Secure Boot ensures that only cryptographically signed code, including the bootloader, is executed during the boot process, thereby verifying its integrity and authenticity. TPM provides a hardware root of trust for cryptographic operations and stores measurements of boot components, enabling remote attestation of the host's boot state. Intel TXT further enhances the trusted launch process by creating a measured and verified execution environment. vCenter Server continuously monitors the attestation state of hosts, providing visibility into their boot integrity, and the hypervisor enforces code signing requirements for critical components, ensuring that only trusted software runs.

While VMware Cloud Foundation provides the foundational infrastructure and tools for boot integrity and authenticity verification, organizations are responsible for enabling and configuring these capabilities. This includes activating Secure Boot on hosts, configuring and managing TPMs, establishing attestation policies within vCenter, and defining appropriate responses to attestation failures. Organizations must also integrate with external Key Management Servers if required for broader cryptographic key management, and establish their own certificate trust chains for validating boot components and attestation reports."
HDR 3.14 (14.9.1),END-06.5,"Host data at rest integrity: Protect host file system integrity.

Host storage encryption: Use cryptography for host data at rest.",Contributes,"VMware Cloud Foundation (VCF) provides comprehensive mechanisms to ensure the integrity of host and virtual machine boot processes. ESXi hosts leverage UEFI Secure Boot to cryptographically verify each component loaded during the boot sequence, establishing a chain of trust from firmware through the hypervisor kernel. This capability is recommended for all ESXi hosts as part of standard hardening. Furthermore, VCF integrates with Trusted Platform Modules (TPM) on ESXi hosts, enabling measured boot where cryptographic hashes of boot components are recorded. vCenter provides programmatic access to TPM event logs, facilitating remote attestation services to validate that hosts boot with known-good firmware and software configurations, thereby detecting tampering or unauthorized changes. For virtual machines, VCF extends UEFI Secure Boot capabilities, allowing guest operating systems to verify boot component integrity through a similar cryptographic chain of trust.

While VCF provides robust integrity verification for the boot process, the implementation of host storage encryption using cryptography for all data at rest on the host file system is a separate customer responsibility. The customer must configure and enable appropriate encryption solutions, such as vSAN encryption, VM encryption, or leveraging underlying storage array encryption, to meet the requirement for host data at rest encryption. This also includes defining and enforcing policies for key management and cryptographic controls for all host-level data."
HDR 3.14 (14.9.3(1)),"END-06.5, END-06.6","Host data at rest integrity: Protect host file system integrity.

Host storage encryption: Use cryptography for host data at rest.",Contributes,"VMware Cloud Foundation (VCF) provides comprehensive capabilities to protect the integrity of host file systems and boot processes. ESX hosts leverage UEFI Secure Boot, which cryptographically verifies each component in the boot chain, establishing a chain of trust from firmware through the hypervisor kernel. This mechanism prevents unauthorized or tampered code from executing. Furthermore, VCF integrates with Trusted Platform Modules (TPM) on ESX hosts to perform measured boot, recording cryptographic hashes of all boot components into tamper-evident platform configuration registers. vCenter provides programmatic access to these TPM measurements, enabling remote attestation services to validate host boot integrity against expected configurations and detect any discrepancies.

For virtual machines, VCF extends UEFI Secure Boot capabilities to the VM level, ensuring guest operating system boot integrity through similar cryptographic signature verification. VCF also supports hardware memory encryption for confidential workloads via technologies like SEV-ES, protecting VM state in memory from inspection or modification at the hardware level.

While VCF establishes a robust foundation for host and virtual machine integrity and provides encryption for VM memory, the comprehensive application of cryptography for all host data at rest, including the ESXi boot device and other host-level storage, requires customer configuration and policy enforcement. Organizations must ensure that host storage encryption is implemented through appropriate VCF features or integrated storage solutions to fully meet the requirement for host data at rest encryption."
NDR 1.6 (15.2.1),NET-15,"Network wireless access: Authenticate all users on network wireless ports.

Wireless intrusion detection: Detect unauthorized wireless access points.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
NDR 1.6 (15.2.3(1)),NET-15.1,"Network wireless access: Authenticate all users on network wireless ports.

Wireless intrusion detection: Detect unauthorized wireless access points.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
NDR 1.13 (15.3.1),NET-01.1,"Untrusted network access: Control network traffic from untrusted zones.

Network access control (NAC): Implement NAC for untrusted devices.",Contributes,"VMware Cloud Foundation, leveraging NSX, provides robust network segmentation capabilities, including micro-segmentation and tenant-level isolation through NSX VPC and projects. This establishes a foundational layer for controlling network traffic from untrusted zones.

VMware vDefend further enforces this by treating all east-west traffic as untrusted by default, utilizing its Distributed Firewall to apply security policies at the vNIC level. This default-deny posture mandates explicit authorization for all communication, effectively preventing unauthorized lateral movement.

For network access control, vDefend's Identity Firewall integrates with Active Directory, enabling the creation of firewall rules based on user identity and group membership. This allows for granular, identity-aware access control, ensuring that only explicitly authorized identities and their associated devices can access specific resources, thereby implementing a form of network access control for untrusted devices.

The Security Services Platform guides the implementation of these zero trust principles through a structured security segmentation journey and provides intelligence to identify and remediate policy gaps.

While the platform delivers the technical enforcement mechanisms for controlling untrusted network access and implementing network access control, the customer is responsible for defining the specific security policies, establishing identity governance, and implementing continuous verification processes. These organizational policies and operational procedures are essential to fully realize the control's intent and establish a comprehensive Zero Trust Architecture."
NDR 1.13 (15.3.3(1)),NET-01.1,"Untrusted network access: Control network traffic from untrusted zones.

Network access control (NAC): Implement NAC for untrusted devices.",Contributes,"VMware Cloud Foundation (VCF) and VMware vDefend provide robust technical capabilities to control network traffic from untrusted zones and implement network access control (NAC) principles for untrusted devices.

VCF enforces authentication for all management functions, utilizing centralized Single Sign-On with multi-factor authentication and OAuth 2.0, and maintains a least-privilege authorization model. NSX within VCF delivers comprehensive network segmentation, including micro-segmentation and tenant-level isolation through NSX VPC and projects, extending consistent security boundaries to containerized workloads via NSX-backed network security policies.

VMware vDefend, a foundational component for Zero Trust Architecture, enforces security policies at the vNIC level with its Distributed Firewall, treating all east-west traffic as untrusted by default and requiring explicit authorization for communication. This default-deny posture prevents unauthorized lateral movement.

The Security Services Platform guides administrators through a structured security segmentation journey, progressing from broad infrastructure segmentation to fine-grained application ringfencing.

Security Intelligence enhances this by visualizing network flows, identifying unprotected traffic, and generating firewall rule recommendations to systematically close security gaps.

Furthermore, vDefend Identity Firewall integrates with Active Directory, enabling the creation of firewall rules based on user identity and group membership, thereby extending access control beyond IP addresses to specific user populations across both Distributed and Gateway Firewalls. This capability directly supports the implementation of identity-aware network access control for devices and users.

While the platform provides the essential technical enforcement mechanisms for controlling untrusted network access and implementing NAC, the organization remains responsible for defining specific security policies, establishing identity governance, and implementing continuous verification processes. The customer must configure the granular firewall rules, define trust zones, and manage user identities and groups within Active Directory to fully realize the intended network access controls."
NDR 2.4 (15.4.1(a)),END-10,"Network mobile code integrity: Verify integrity of mobile code in transit.

Network mobile code authenticity: Verify authenticity of mobile code in transit.

Network mobile code authorization: Block unauthorized mobile code at boundary.

Network mobile code policy: Enforce mobile code security via network devices.

Deep packet inspection: Inspect network traffic for unauthorized mobile code.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
NDR 2.4 (15.4.1(b)),END-10,"Network mobile code integrity: Verify integrity of mobile code in transit.

Network mobile code authenticity: Verify authenticity of mobile code in transit.

Network mobile code authorization: Block unauthorized mobile code at boundary.

Network mobile code policy: Enforce mobile code security via network devices.

Deep packet inspection: Inspect network traffic for unauthorized mobile code.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
NDR 2.4 (15.4.1(c)),END-10,"Network mobile code integrity: Verify integrity of mobile code in transit.

Network mobile code authenticity: Verify authenticity of mobile code in transit.

Network mobile code authorization: Block unauthorized mobile code at boundary.

Network mobile code policy: Enforce mobile code security via network devices.

Deep packet inspection: Inspect network traffic for unauthorized mobile code.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
NDR 2.4 (15.4.1),END-10,"Network mobile code integrity: Verify integrity of mobile code in transit.

Network mobile code authenticity: Verify authenticity of mobile code in transit.

Network mobile code authorization: Block unauthorized mobile code at boundary.

Network mobile code policy: Enforce mobile code security via network devices.

Deep packet inspection: Inspect network traffic for unauthorized mobile code.",Contributes,"VMware Cloud Foundation, through its integrated NSX-T Data Center, provides robust network security capabilities that are instrumental in managing mobile code in transit. The platform's distributed firewall and gateway firewall components enable the enforcement of granular network policies, effectively blocking unauthorized mobile code at various network boundaries. NSX-T's advanced threat prevention features, including Intrusion Detection/Prevention Systems (IDS/IPS), perform deep packet inspection to identify and prevent the transit of known malicious or unauthorized mobile code patterns within network traffic. These capabilities allow for the enforcement of mobile code security policies directly via the software-defined network infrastructure.

While VCF provides the foundational network controls for blocking and inspecting traffic, the comprehensive verification of mobile code integrity and authenticity, particularly for unknown or dynamically generated code, often requires specialized application security solutions or endpoint protection platforms that extend beyond the network-level controls provided by VCF. Customers are responsible for defining specific mobile code policies, configuring appropriate firewall rules and IDS/IPS signatures, and integrating VCF's network security with broader application and endpoint security strategies to fully address the control's requirements."
NDR 2.4 (15.4.3(1)),END-10,"Network mobile code integrity: Verify integrity of mobile code in transit.

Network mobile code authenticity: Verify authenticity of mobile code in transit.

Network mobile code authorization: Block unauthorized mobile code at boundary.

Network mobile code policy: Enforce mobile code security via network devices.

Deep packet inspection: Inspect network traffic for unauthorized mobile code.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
NDR 2.13 (15.3.1),NET-12.1,"Network device tamper detection: Detect physical tampering of network hardware.

Network physical security: Prevent unauthorized physical port access.

Port lockdown: Disable unused physical network ports.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
NDR 2.13 (15.5.1),TDA-05.1,"Network device tamper detection: Detect physical tampering of network hardware.

Network physical security: Prevent unauthorized physical port access.

Port lockdown: Disable unused physical network ports.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
NDR 2.13 (15.5.3(1)),TDA-05.2,"Network device tamper detection: Detect physical tampering of network hardware.

Network physical security: Prevent unauthorized physical port access.

Port lockdown: Disable unused physical network ports.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
NDR 3.2 (15.6.1),"MON-01.1, END-04, IRO-15",Network malware protection: Filter malicious code at network boundaries.,Meets,"VMware Cloud Foundation (VCF) provides the robust network infrastructure, powered by NSX, which establishes the foundational segmentation, routing, and distributed architecture necessary for advanced security services. VMware vDefend, an integral extension of VCF's networking capabilities, directly implements comprehensive malicious code filtering at network boundaries.

vDefend's Advanced Threat Prevention, integrated with the Gateway Firewall, delivers native Intrusion Detection and Prevention System (IDS/IPS) capabilities that operate at perimeter gateway enforcement points, inspecting north-south traffic for network-borne malware delivery attempts, command-and-control communications, and lateral movement. This is complemented by a Malicious IP Feed that automatically blocks known malicious sources and App ID classification to restrict traffic to approved protocols. Furthermore, the vDefend Malware Prevention Service, deployed as a service virtual machine, inspects files and data streams in real-time for malicious content, including zero-day and fileless threats, utilizing both signature-based detection and behavioral analysis. The Gateway Firewall also incorporates Cloud Sandboxing and Artifact Analysis, which detonates and analyzes potentially malicious files traversing the network in an isolated environment to generate automated verdicts.

While vDefend provides the full technical capability to filter malicious code at network boundaries, customers are responsible for enabling and configuring these advanced threat prevention features, including the deployment of service virtual machines, activation of IDS/IPS across clusters, and the definition of custom signatures or policies. Ongoing monitoring of security dashboards and alerts is also a customer operational responsibility.

Although vDefend effectively prevents malicious code from entering or spreading across the network, complete eradication of malware from already infected guest operating systems typically necessitates the use of endpoint security tools operating within the guest environment."
NDR 3.10 (15.7.1),VPM-05,"Network device updates: Support secure updates for network device firmware.

Verified network updates: Cryptographically verify network firmware updates.",Meets,"VMware Cloud Foundation (VCF) provides integrated software and firmware patching across the entire infrastructure stack, including network-enabled components such as ESXi hosts and NSX-T. SDDC Manager orchestrates lifecycle management for all VCF components, delivering time-sensitive fixes and managing update binaries. VCF Operations includes patch planner functionality, pre-update validation for health and compatibility, and component interdependency management to ensure robust and secure update processes. vSphere Lifecycle Manager (vLCM) manages software updates for ESX hosts, including the ESX base image, partner add-ons, and VMware Tools. Hardware Support Manager (HSM) plugins extend vLCM to provide unified lifecycle management for vendor-specific firmware and driver updates, ensuring that firmware for network-enabled hardware components is managed alongside software patches.

VCF's update mechanisms, including SDDC Manager and vLCM, inherently verify the cryptographic signatures of VMware-provided updates for its core components, such as ESXi hosts and NSX-T, ensuring the authenticity and integrity of network device firmware before application. For vendor-specific firmware managed via HSM plugins, VCF orchestrates the update process, relying on the integrated vendor tools and underlying hardware to perform the necessary cryptographic verification.

The platform supports staged rollouts, rollback capabilities, and live patching for discrete components, maintaining availability during updates.

VMware vDefend further enhances the security posture by providing network-level compensating controls that reduce exploitation risk during the window between vulnerability disclosure and patch deployment.

While vDefend does not perform software or firmware patching, its Distributed IDS/IPS detects exploitation attempts against known vulnerabilities, with signature updates for specific CVEs and the ability to author custom signatures for virtual patching. The Distributed Firewall enables microsegmentation to isolate unpatched or vulnerable workloads, limiting lateral movement and reducing the blast radius. Malware Prevention and Advanced Threat Prevention (ATP) provide an additional detection layer for exploits targeting unpatched vulnerabilities, including sandboxing for behavioral analysis of zero-day threats. Security Intelligence offers traffic flow analysis and anomaly detection to identify unusual network patterns indicative of exploitation activity.

The customer is responsible for defining and implementing security policies that leverage vDefend's capabilities, such as configuring IDS/IPS signatures, establishing microsegmentation policies, and responding to alerts generated by ATP and Security Intelligence. These actions are crucial for maximizing the effectiveness of vDefend as a compensating control."
NDR 3.10 (15.7.3(1)),"VPM-04.1, VPM-05.1, VPM-05.4","Network device updates: Support secure updates for network device firmware.

Verified network updates: Cryptographically verify network firmware updates.",Contributes,"VMware Cloud Foundation provides integrated lifecycle management through SDDC Manager and vSphere Lifecycle Manager (vLCM) to manage updates and patches across the entire VCF stack. This includes the secure management of firmware and drivers for ESXi hosts and their network adapters via Hardware Support Manager (HSM) plugins, ensuring hosts remain on supported hardware and software combinations.

The update process incorporates pre-update health checks, compatibility verification, and component interdependency management to ensure updates are applied securely and in the correct sequence. VCF supports zero-downtime maintenance, staged rollouts, and rollback capabilities, enhancing the security and reliability of these updates.

Configuration Profiles, Host Profiles, and Image-Based Lifecycle Management continuously assess host configuration against a desired state, detecting and remediating drift in software and firmware versions.

While VCF provides robust mechanisms for managing and securely updating firmware for its core infrastructure components, the responsibility for managing and cryptographically verifying firmware updates for external network devices (e.g., physical switches, routers, firewalls) that support the VCF environment typically falls to the customer. The customer must also establish organizational policies for update schedules, approval processes, and verification of cryptographic signatures for all relevant network device firmware."
NDR 3.11 (15.8.1),AST-08,"Network device integrity: Verify integrity of network device configuration.

Hardware integrity (Network): Use hardware-based integrity for network assets.",Contributes,"VMware Cloud Foundation (VCF) provides robust capabilities for verifying the integrity of network device configurations. VCF Operations continuously monitors infrastructure against security baselines, detects compliance violations, and identifies non-compliant objects by resource and violation type. Configuration drift detection compares current settings against desired-state templates, notifying administrators of any deviations that could indicate unauthorized modification. Audit event reporting records configuration changes, user actions, and authentication events across the managed infrastructure, providing detailed views of activity. VCF Operations for Networks monitors network flows and can detect anomalous traffic patterns, and NSX supports integration with external logging and monitoring solutions for security event correlation. VMware vDefend further addresses the logical, network-layer dimension of integrity by continuously inspecting traffic through IDS/IPS signature matching, including content inspection at specified byte offsets, and recording event details to support periodic review of suspicious traffic. Security Intelligence Suspicious Traffic events capture MITRE ATT&CK tactics and techniques associated with detected anomalous behavior, enabling analysts to identify network-level indicators of compromise across workloads.

While VCF provides extensive software-defined and logical network integrity verification, the physical inspection of hardware and system components for signs of physical tampering, and the implementation of hardware-based integrity mechanisms for network assets, are outside the scope of the platform.

Customers must implement physical security controls and establish processes to verify the hardware integrity of their physical network infrastructure and the underlying hardware components of the VCF environment. Additionally, customers are responsible for defining desired-state configurations, establishing security baselines, configuring alerts, and implementing a comprehensive IoC detection program that integrates VCF telemetry with external SIEM or endpoint detection platforms."
NDR 3.11 (15.8.3(1)),AST-08,"Network device integrity: Verify integrity of network device configuration.

Hardware integrity (Network): Use hardware-based integrity for network assets.",Contributes,"VMware Cloud Foundation (VCF) Operations provides comprehensive capabilities for verifying network device configuration integrity. It continuously monitors the managed environment, generating alerts for anomalous conditions and metric deviations from dynamic and static thresholds.

Configuration drift detection compares current settings against desired-state templates, notifying administrators of any deviations that could indicate unauthorized modification. Audit event reporting records configuration changes, user actions, and authentication events across the managed infrastructure, offering a detailed view of activity that supports integrity verification.

VCF Operations for Networks monitors network flows and can detect anomalous traffic patterns, while NSX supports integration with external logging and monitoring solutions for security event correlation.

VMware vDefend further addresses the logical, network-layer dimension by continuously inspecting traffic through IDS/IPS signature matching, including content inspection, and recording event details to support periodic review. Security Intelligence Suspicious Traffic events capture MITRE ATT&CK tactics and techniques associated with detected anomalous behavior, enabling analysts to identify network-level indicators of compromise across workloads.

While VCF provides robust capabilities for verifying network device configuration integrity and detecting anomalous network behavior, the physical inspection of hardware and system components for signs of physical tampering is outside the platform's scope. The implementation of hardware-based integrity for network assets and physical security controls to prevent tampering must be addressed through customer-defined policies and operational procedures."
NDR 3.12 (15.9.1),AST-18,Network provisioning: Securely provision network device identities.,Contributes,"VMware Cloud Foundation establishes a robust foundation for securing device identities through comprehensive cryptographic key management and hardware-based integrity verification. VCF integrates with KMIP 1.1-compatible Key Management Servers (KMS) or utilizes the built-in vSphere Native Key Provider to manage cryptographic keys, which are fundamental to device identity. Trust between vCenter and a KMS is established through secure certificate exchange, including the ability to upload root CA, intermediate CA, or leaf certificates. Furthermore, VCF allows for the management of trusted root certificate chains within the vCenter trusted certificate store, enabling trust with enterprise or third-party certificate authorities for identity issuance.

At the hardware level, VCF supports Secure Boot, Trusted Platform Module (TPM), and Intel Trusted Execution Technology (TXT) to ensure that ESXi hosts boot into known-good configurations. vCenter actively monitors the attestation state of hosts, and the hypervisor enforces code signing requirements, thereby establishing a hardware-rooted chain of trust from firmware through the hypervisor for its compute infrastructure.

While VMware Cloud Foundation provides the essential infrastructure for key management and trust establishment, organizations are responsible for configuring their specific KMS integrations, defining appropriate key protection policies, and implementing processes for the broader provisioning and lifecycle management of network device identities across their environment."
NDR 3.13 (15.10.1(a)),AST-18,"Network boot integrity: Verify network device bootloader integrity.

Network boot authenticity: Verify network device bootloader authenticity.",Contributes,"VMware Cloud Foundation establishes a robust hardware-rooted chain of trust for its ESXi hosts, directly addressing network device bootloader integrity and authenticity. The platform integrates with KMIP 1.1-compatible Key Management Servers (KMS) or utilizes the vSphere Native Key Provider for cryptographic key management, enabling the establishment of trust through various certificate-based methods, including root CA certificates, certificate exchange, or vendor-signed certificates. For enhanced security, administrators can upload leaf or intermediate CA certificates to the vCenter trusted certificate store, which also supports programmatic management via the TrustedRootChains API.

At the hardware level, VCF leverages Secure Boot, Trusted Platform Module (TPM), and Intel Trusted Execution Technology (TXT) to ensure hosts boot into known-good configurations. vCenter actively monitors host attestation states, and the hypervisor enforces code signing requirements, thereby verifying the integrity and authenticity of the boot process from firmware through the hypervisor.

While VMware Cloud Foundation provides the essential infrastructure for key management and trust establishment, organizations are responsible for configuring their specific KMS integration and defining key protection policies tailored to their unique security requirements."
NDR 3.13 (15.10.1(b)),CFG-07,"Network boot integrity: Verify network device bootloader integrity.

Network boot authenticity: Verify network device bootloader authenticity.",Contributes,"VMware Cloud Foundation (VCF) contributes to verifying network device bootloader integrity and authenticity by enforcing a desired-state software model for ESXi hosts. vSphere Lifecycle Manager ensures that all ESXi hosts within a cluster adhere to an approved software image specification, which includes the base image and its boot components. When hosts are commissioned or join a cluster, vLCM validates their configuration against this desired state and automatically remediates any deviations, thereby ensuring the integrity and authenticity of the ESXi host's boot process and software.

This capability, however, does not extend to dedicated physical network equipment such as switches, routers, or access points. For these components, organizations must implement vendor-specific Zero-Touch Provisioning (ZTP) frameworks or external orchestration tools to verify their bootloader integrity and authenticity.

VMware vDefend primarily automates the application of network security policies to devices as they are onboarded, rather than verifying the integrity or authenticity of their bootloaders.

Organizations are responsible for defining the approved software image specifications for ESXi hosts and for implementing and managing external solutions for physical network device bootloader verification."
NDR 3.14 (15.11.1),END-06.5,"Network data at rest: Protect sensitive data stored on network devices.

Network config encryption: Encrypt stored configuration files.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
NDR 3.14 (15.11.3(1)),"END-06.5, END-06.6","Network data at rest: Protect sensitive data stored on network devices.

Network config encryption: Encrypt stored configuration files.",Contributes,"VMware Cloud Foundation (VCF) establishes a robust security posture for its underlying infrastructure, including comprehensive mechanisms for boot integrity and firmware protection. ESX hosts leverage UEFI Secure Boot to cryptographically validate each component during the boot sequence, ensuring a trusted chain from firmware through the hypervisor kernel. This is further enhanced by Trusted Platform Module (TPM) integration, which performs measured boot and records cryptographic hashes of boot components into tamper-evident registers, enabling remote attestation to verify host boot integrity against expected configurations. For virtual machines, VCF extends UEFI Secure Boot capabilities to the guest OS level and supports hardware memory encryption for confidential workloads, protecting VM state from inspection or modification at the hardware layer.

While VCF provides a highly secure and attested platform for its compute and network virtualization components, the specific requirement to encrypt stored configuration files for network devices and protect sensitive network data at rest is not directly addressed by these foundational integrity controls. The encryption of configuration files for network devices, including NSX components, typically relies on customer-defined policies, specific hardening guides, and potentially external key management or encryption solutions to meet this control's explicit requirement for configuration file encryption at rest."
