Control ID,SCF ID,Description,Control Coverage,Response
TDA-21,TDA-21,"Mechanisms exist to ensure developed Technology Assets, Applications and/or Services (TAAS) conform to applicable statutory and regulatory requirements, based on the product's and/or service's:
 (1) Use case(s); and
 (2) Geographic markets.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
TDA-22,TDA-22,"Mechanisms exist to generate appropriate technical documentation artifacts for Technology Assets, Applications and/or Services (TAAS) in sufficient detail to demonstrate conformity with applicable statutory, regulatory and contractual compliance requirements.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
TDA-22.1,TDA-22.1,"Mechanisms exist to include a detailed cybersecurity risk assessment in the technical documentation for Technology Assets, Applications and/or Services (TAAS) to demonstrate applicable risks in approved use cases.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
TPM-01,TPM-01,Mechanisms exist to facilitate the implementation of third-party management controls.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
TPM-01.1,TPM-01.1,"Mechanisms exist to maintain a current, accurate and complete list of External Service Providers (ESPs) that can potentially impact the Confidentiality, Integrity, Availability and/or Safety (CIAS) of the organization's Technology Assets, Applications, Services and/or Data (TAASD).",Not Applicable,"End user activity or process, design decision, or activity out of scope."
TPM-02,TPM-02,"Mechanisms exist to identify, prioritize and assess suppliers and partners of critical Technology Assets, Applications and/or Services (TAAS) using a supply chain risk assessment process relative to their importance in supporting the delivery of high-value services.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
TPM-03,TPM-03,"Mechanisms exist to:
 (1) Evaluate security risks and threats associated with Technology Assets, Applications and/or Services (TAAS) supply chains; and
 (2) Take appropriate remediation actions to minimize the organization's exposure to those risks and threats, as necessary.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
TPM-03.1,TPM-03.1,"Mechanisms exist to utilize tailored acquisition strategies, contract tools and procurement methods for the purchase of unique Technology Assets, Applications and/or Services (TAAS).",Not Applicable,"End user activity or process, design decision, or activity out of scope."
TPM-03.2,TPM-03.2,Mechanisms exist to utilize security safeguards to limit harm from potential adversaries who identify and target the organization's supply chain.,Contributes,"VMware vDefend provides robust technical mechanisms to limit harm from adversaries targeting the organization's supply chain. Its Distributed Firewall enforces microsegmentation and zero-trust policies, effectively containing potential damage at the network layer by limiting lateral movement of threats introduced through compromised supply chain components.

The Advanced Threat Prevention Intelligent Assist feature further enhances this by recommending specific policies to stop attacks and prevent lateral propagation upon detection of malicious activity.

Additionally, vDefend's IDS/IPS and Security Intelligence anomaly detection capabilities are instrumental in identifying adversarial activity once it becomes active within the environment, even if originating from a supply chain vector.

While vDefend delivers critical technical safeguards for post-compromise containment and detection, the organization remains responsible for defining and implementing the overarching strategy for supply chain risk management, including assessing and governing the supply chain itself. The effective utilization of these security safeguards, including the definition of specific zero-trust policies and response procedures, requires customer-defined operational processes and human accountability."
TPM-03.3,TPM-03.3,Mechanisms exist to address identified weaknesses or deficiencies in the security of the supply chain,Not Applicable,"End user activity or process, design decision, or activity out of scope."
TPM-03.4,TPM-03.4,Mechanisms exist to develop and implement a spare parts strategy to ensure that an adequate supply of critical components is available to meet operational needs.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
TPM-04,TPM-04,"Mechanisms exist to mitigate the risks associated with third-party access to the organization's Technology Assets, Applications, Services and/or Data (TAASD).",Contributes,"VMware Cloud Foundation provides a robust framework for mitigating risks associated with third-party access to technology assets, applications, services, and data.

It integrates with federated identity providers such as SAML, OIDC, and LDAP, allowing organizations to extend existing identity governance for third-party authentication.

Role-based access control, enforced through the CloudAdmin model and vSphere Namespaces for Kubernetes workloads, ensures least-privilege principles by scoping access to specific platform operations and workload boundaries.

VCF Automation Organizations further enhance isolation by providing separate quotas, permissions, and network boundaries for tenants, enabling granular control over published services and UI plug-ins visible to external partners.

Network isolation is enforced at the NSX segment level, and data-in-transit communications are secured with TLS 1.3 encryption.

VCF Operations monitors resource usage and policy compliance, with Service Discovery identifying active services to detect unauthorized third-party introductions.

VMware vDefend significantly strengthens these capabilities by enforcing network security boundaries and providing advanced threat detection.

The Distributed Firewall implements microsegmentation at the vNIC level, allowing granular network access rules that restrict third-party workloads to only necessary application tiers and services, complementing identity-based access control. Context-aware rules can integrate Active Directory group membership for policy enforcement.

The Gateway Firewall provides north-south traffic filtering, including URL filtering and TLS inspection, to control inbound and outbound communications from third-party networks.

vDefend's IDS/IPS monitors both east-west and north-south traffic for malicious activity, detecting exploitation attempts from compromised third-party connections through signature-based and behavioral detection.

Security Intelligence identifies risky protocols, and the Security Services Platform assesses workload security posture, highlighting at-risk workloads to contain the blast radius of potential third-party compromises.

While VMware Cloud Foundation and vDefend provide comprehensive technical mechanisms, the organization is responsible for defining and implementing specific access policies, configuring identity providers, establishing appropriate role assignments, and creating granular network segmentation rules.

Effective mitigation of third-party risks requires the customer to actively configure and manage these platform capabilities, including defining firewall policies, configuring URL filtering, responding to IDS/IPS alerts, and remediating identified insecure protocols or at-risk workloads in alignment with their organizational security policies and third-party agreements."
TPM-04.1,TPM-04.1,"Mechanisms exist to conduct a risk assessment prior to the acquisition or outsourcing of technology-related Technology Assets, Applications and/or Services (TAAS).",Not Applicable,"End user activity or process, design decision, or activity out of scope."
TPM-04.2,TPM-04.2,"Mechanisms exist to require External Service Providers (ESPs) to identify and document the business need for ports, protocols and other services it requires to operate its Technology Assets, Applications and/or Services (TAAS).",Contributes,"VMware Cloud Foundation, through its integrated components, provides comprehensive capabilities to identify, monitor, and control the ports, protocols, and services utilized by external service providers within the environment. VMware Cloud Foundation publishes its own detailed port and protocol requirements, establishing a clear reference model for network connectivity that organizations can leverage when defining expectations for their external service providers. NSX offers deep network visibility to identify active ports and protocols, while VCF Operations provides tools for validating endpoint connectivity and generating recommended firewall rules based on source, destination, protocols, and port ranges. Service Discovery actively identifies listening TCP ports and established UDP connections, surfacing undocumented or unexpected network activity. VMware Live Recovery documents its specific external connectivity requirements, including ports and protocols for site pairing and replication, providing clear network segmentation requirements. VMware vDefend further enhances this capability with Port Profiler and Server Port Profiler detectors that identify unusual or atypical port usage by any entity, including external service providers, without reliance on self-reported data. Traffic flow analysis across the environment, provided by VCF Operations for Networks and vDefend's Security Services Platform, reveals actual communication patterns, enabling organizations to compare observed ESP behavior against documented requirements.

At the enforcement layer, vDefend's Distributed Firewall and Gateway Firewall provide robust Layer 2-7 controls, allowing organizations to restrict external service provider connectivity to only approved ports, protocols, and application identities, thereby blocking any undocumented communication paths. Security Services Platform metrics offer insights into dropped packets, indicating attempts by ESPs to use unapproved ports or protocols, and UDP connection monitoring provides visibility into connectionless protocol usage.

While the platform offers extensive technical mechanisms to monitor, validate, and enforce network communication, the fundamental requirement for external service providers to formally identify, document, and justify the business need for their required ports, protocols, and services remains a contractual, policy, and procedural responsibility of the customer. The platform provides the tools to verify compliance with these customer-defined requirements but does not automate the initial contractual obligation or the business justification process itself."
TPM-04.3,TPM-04.3,Mechanisms exist to ensure that the interests of external service providers are consistent with and reflect organizational interests.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
TPM-04.4,TPM-04.4,Mechanisms exist to restrict the location of information processing/storage based on business requirements.,Contributes,"VMware Cloud Foundation provides robust, multi-layered mechanisms to restrict the location of information processing and storage. DRS affinity and anti-affinity rules enable precise control over virtual machine placement, allowing workloads to be pinned to specific hosts or clusters, or ensuring separation across hosts for isolation and compliance.

Storage Policy Based Management (SPBM) allows administrators to define granular storage policies that dictate data placement based on datastore capabilities, with tag-based rules offering further refinement. Workload domains establish infrastructure-level separation, aligning compute, storage, and networking resources with distinct security zones or business units. Within these domains, vSAN storage policies and datastore permissions enforce tenant-specific storage boundaries. Resource pools further constrain where workloads consume resources through hierarchical allocation, reservations, limits, and shares. For containerized environments, vSphere Namespaces enforce resource isolation, and storage classes with zonal constraints can target specific zonal datastores, with placement validation ensuring compatibility. The Security Services Platform within vDefend leverages these underlying vSphere storage policies to control the placement of its own VMs and persistent volume claims, supporting data residency requirements for its components.

While the platform provides comprehensive technical capabilities to enforce location restrictions, the definition of specific business requirements—such as data residency mandates, licensing constraints, or performance-based locality—remains an organizational governance responsibility. Customers must translate these requirements into explicit DRS rules, SPBM policies, workload domain designs, and resource pool configurations.

The platform provides the tools; the customer is responsible for their configuration and ongoing management to align with evolving business needs. Broader application workload placement and general data storage geographic boundaries are governed by these core vSphere capabilities and organizational processes."
TPM-05,TPM-05,"Mechanisms exist to require contractual requirements for cybersecurity and data protection requirements with third-parties, reflecting the organization's needs to protect its Technology Assets, Applications, Services and/or Data (TAASD).",Not Applicable,"End user activity or process, design decision, or activity out of scope."
TPM-05.1,TPM-05.1,"Mechanisms exist to compel External Service Providers (ESPs) to provide notification of actual or potential compromises in the supply chain that can potentially affect or have adversely affected Technology Assets, Applications and/or Services (TAAS) that the organization utilizes.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
TPM-05.2,TPM-05.2,Mechanisms exist to ensure cybersecurity and data protection requirements are included in contracts that flow-down to applicable sub-contractors and suppliers.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
TPM-05.3,TPM-05.3,Mechanisms exist to ensure External Service Providers (ESPs) use unique authentication factors for each of its customers.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
TPM-05.4,TPM-05.4,"Mechanisms exist to document and maintain a Responsible, Accountable, Supportive, Consulted & Informed (RASCI) matrix, or similar documentation, to delineate assignment for cybersecurity and data protection controls between internal stakeholders and External Service Providers (ESPs).",Not Applicable,"End user activity or process, design decision, or activity out of scope."
TPM-05.5,TPM-05.5,"Mechanisms exist to perform recurring validation of the Responsible, Accountable, Supportive, Consulted & Informed (RASCI) matrix, or similar documentation, to ensure cybersecurity and data protection control assignments accurately reflect current business practices, compliance obligations, technologies and stakeholders.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
TPM-05.6,TPM-05.6,"Mechanisms exist to obtain a First-Party Declaration(1PD) from applicable External Service Providers (ESPs) that provides assurance of compliance with specified statutory, regulatory and contractual obligations for cybersecurity and data protection controls, including any flow-down requirements to subcontractors.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
TPM-05.7,TPM-05.7,"Mechanisms exist to include ""break clauses"" within contracts for failure to meet contract criteria for cybersecurity and/or data protection controls.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
TPM-05.8,TPM-05.8,"Mechanisms exist to obtain an attestation from an independent Third-Party Assessment Organization (3PAO) that provides assurance of conformity with specified statutory, regulatory and contractual obligations for cybersecurity and data protection controls, including any flow-down requirements to contractors and subcontractors.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
TPM-06,TPM-06,Mechanisms exist to control personnel security requirements including security roles and responsibilities for third-party providers.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
TPM-07,TPM-07,Mechanisms exist to monitor for evidence of unauthorized exfiltration or disclosure of organizational information.,Contributes,"VMware vDefend Security Intelligence delivers continuous traffic flow analysis and Network Detection and Response (NDR) capabilities, specifically designed to identify unauthorized data exfiltration at the network level. This includes the detection of anomalous outbound connections directed towards third-party or otherwise unauthorized destinations. The integrated IDS/IPS functionality ensures comprehensive logging of security events, while Security Intelligence provides the ability to filter affected workloads and access a full event history for signatures, facilitating thorough investigation of suspicious outbound traffic patterns.

While vDefend provides robust technical mechanisms for detecting exfiltration, the broader organizational definition of ""unauthorized disclosure"" and the associated third-party risk governance, including policy establishment and procedural enforcement, remain the responsibility of the customer."
TPM-08,TPM-08,"Mechanisms exist to monitor, regularly review and assess External Service Providers (ESPs) for compliance with established contractual requirements for cybersecurity and data protection controls.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
TPM-09,TPM-09,Mechanisms exist to address weaknesses or deficiencies in supply chain elements identified during independent or organizational assessments of such elements.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
TPM-10,TPM-10,"Mechanisms exist to control changes to services by suppliers, taking into account the criticality of business Technology Assets, Applications, Services and/or Data (TAASD) that are in scope by the third-party.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
TPM-11,TPM-11,Mechanisms exist to ensure response/recovery planning and testing are conducted with critical suppliers/providers.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
THR-01,THR-01,"Mechanisms exist to implement a threat intelligence program that includes a cross-organization information-sharing capability that can influence the development of the system and security architectures, selection of security solutions, monitoring, threat hunting, response and recovery activities.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
THR-02,THR-02,Mechanisms exist to develop Indicators of Exposure (IOE) to understand the potential attack vectors that attackers could use to attack the organization.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
THR-03,THR-03,"Mechanisms exist to maintain situational awareness of vulnerabilities and evolving threats by leveraging the knowledge of attacker tactics, techniques and procedures to facilitate the implementation of preventative and compensating controls.",Contributes,"VMware vDefend Threat Intelligence Service continuously provides updated feeds, including IDS signatures and URL/threat indicators. These feeds are consumed by the IDS/IPS and Advanced Threat Prevention components to detect and respond to known and emerging threats at the network layer.

Security Intelligence offers a visualization canvas for IDS/IPS event data, allowing granular event details to be filtered by signature ID. Additionally, NDR leverages machine learning and advanced analytics to automatically correlate related events into comprehensive threat campaigns for analyst review.

While vDefend operationally consumes and applies threat intelligence for detection and response, the broader threat intelligence program management, its dissemination throughout the organization, and the establishment of complementary processes and tooling remain customer responsibilities."
THR-03.1,THR-03.1,"Mechanisms exist to utilize external threat intelligence feeds to generate and disseminate organization-specific security alerts, advisories and/or directives.",Contributes,"VMware vDefend IDS/IPS and Advanced Threat Prevention capabilities leverage updated threat intelligence signatures to generate security alerts and events based on detected threats within the network. This directly contributes to organization-specific alerting derived from external threat intelligence. The Security Intelligence feature provides detailed lists of detected suspicious events, categorized by MITRE ATT&CK tactics and techniques, along with the number of detected events per tactic, enabling security analysts to understand threat activity in their specific environment. vDefend effectively generates actionable threat alerts and advisories at the network layer.

The broader dissemination of these threat intelligence advisories to organizational stakeholders requires the implementation of complementary customer-defined processes and procedures beyond the product's inherent capabilities."
THR-04,THR-04,Mechanisms exist to implement an insider threat program that includes a cross-discipline insider threat incident handling team.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
THR-05,THR-05,Mechanisms exist to utilize security awareness training on recognizing and reporting potential indicators of insider threat.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
THR-06,THR-06,"Mechanisms exist to establish a Vulnerability Disclosure Program (VDP) to assist with the secure development and maintenance of Technology Assets, Applications and/or Services (TAAS) that receives unsolicited input from the public about vulnerabilities in organizational TAAS.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
THR-06.1,THR-06.1,Mechanisms exist to enable public submissions of discovered or potential security vulnerabilities.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
THR-07,THR-07,"Mechanisms exist to perform cyber threat hunting that uses Indicators of Compromise (IoC) to detect, track and disrupt threats that evade existing security controls.",Contributes,"VMware vDefend Security Intelligence and Network Detection and Response (NDR) capabilities provide mechanisms that support cyber threat hunting. It correlates detection events, including IDS/IPS alerts, suspicious traffic, and malicious file transfers, into campaigns that map threat activity across multiple stages of an attack. The Security Services Platform Campaign Correlation Rules assign impact scores to prioritize threats and offer a timeline view, enabling security analysts to trace attacker behavior across the environment. Analysts can investigate both individual threat events and correlated campaigns to assess scope and impact, directly supporting IoC-based hunting workflows to detect, track, and disrupt threats that evade existing security controls at the network layer.

While vDefend contributes the essential network-layer visibility and a robust correlation engine, broader threat hunting orchestration, the integration of endpoint telemetry, and the establishment of specific organizational policies and processes for human-driven threat hunting remain outside its scope. The customer is responsible for defining and implementing the comprehensive threat hunting program, including the operationalization of IoC feeds, incident response procedures, and the assignment of human accountability for performing the hunting activities."
THR-08,THR-08,Mechanisms exist to embed false data or steganographic data in files to enable the organization to determine if data has been exfiltrated and provide a means to identify the individual(s) involved.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
THR-09,THR-09,"Mechanisms exist to develop and keep current a catalog of applicable internal and external threats to the organization, both natural and manmade.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
THR-10,THR-10,"Mechanisms exist to identify, assess, prioritize and document the potential impact(s) and likelihood(s) of applicable internal and external threats.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
THR-11,THR-11,Automated mechanisms exist to establish behavioral baselines that capture information about user and entity behavior to enable dynamic threat discovery.,Contributes,"VMware Cloud Foundation establishes behavioral baselines for infrastructure entities through VCF Operations Analytics. This capability configures thresholds and generates alerts based on aberrations in entity behavior, flagging deviations from expected patterns. Administrators define alert definitions with symptom parameters that track metrics over time, triggering alerts when symptoms are met, including graduated responses for increasing levels of concern. Log-based alert definitions extend this to events collected from monitored systems. VCF Operations also raises discovery alerts for new entities, providing visibility into infrastructure changes, with policies shaping data collection and evaluation.

VMware vDefend further contributes to behavioral baselining for dynamic threat discovery through automated mechanisms that establish network behavior baselines and detect deviations. vDefend Advanced Threat Prevention uses behavior-based methods and machine learning models to determine baseline network activity and identify anomalies indicative of malicious activities, extending this analysis across the distributed firewall fabric with Distributed Behavioral IDS. Security Intelligence provides network traffic analysis, detecting anomalous or potentially malicious network behaviors via the Suspicious Traffic feature, which calculates deviations from standard behavior using proprietary algorithms and confidence scores. Network Detection and Response (NDR) aggregates and correlates detection events into campaigns, categorizing them by adversary goals following the MITRE ATT&CK framework, relying on an understanding of normal versus anomalous network behavior. The Security Services Platform expands detected threats to identify attack details, affected users, workloads, and associated traffic flows, aiding in scope determination and mitigation.

While VMware Cloud Foundation and vDefend provide robust infrastructure and network-level behavioral baselining and anomaly detection, establishing comprehensive behavioral baselines that cover all user and entity behavior for dynamic threat discovery requires additional organizational processes and potentially further tools. A full User and Entity Behavior Analytics (UEBA) program typically involves correlation across identity, endpoint, and application layers, which extends beyond the native scope of VCF Operations and vDefend."
VPM-01,VPM-01,Mechanisms exist to facilitate the implementation and monitoring of vulnerability management controls.,Meets,"VMware Cloud Foundation (VCF) provides integrated capabilities for the implementation and monitoring of vulnerability management controls across its infrastructure stack. VCF Operations includes lifecycle management tools that orchestrate infrastructure updates and patch deployment, utilizing a patch planner to identify, download, and install updates for core components. Pre-update validation ensures health and compatibility. vSphere Lifecycle Manager (vLCM) manages desired-state configuration for ESX hosts, including firmware and drivers, scanning for deviations and remediating non-compliant hosts. The Update Manager module in PowerCLI offers programmatic control over patch management.

VCF Operations also provides continuous compliance management, monitoring for policy violations, highlighting risks, and offering actionable remediation recommendations, including automated actions. Diagnostics automatically detect known issues and vulnerabilities, providing root cause insights and remediation steps. Configuration Profiles and Image-Based Lifecycle Management periodically assess host configurations, alert on drift, and offer automated remediation.

Broadcom publishes security advisories and releases patches to address VCF vulnerabilities.

VMware vDefend further enhances vulnerability management through network-layer detection, virtual patching, and security posture monitoring. Its Distributed IDS/IPS provides signature-based detection of vulnerability exploitation attempts across east-west traffic, enabling the deployment of custom signatures for virtual patching to block exploits before official patches are available. The IDS/IPS dashboard offers monitoring and analysis of intrusion events, while malicious IP reputation feeds automatically update threat intelligence.

Security Intelligence and the Security Services Platform provide comprehensive security posture dashboards, including Threat Event Monitoring for prioritizing remediation and Security Explorer for visualizing workload exposure to potential vulnerabilities. vDefend Advanced Threat Prevention extends detection with behavioral analysis and sandboxing, offering an additional layer of protection against zero-day exploits for systems awaiting patches.

These capabilities collectively establish robust technical mechanisms for both the implementation (via VCF's patching) and continuous monitoring and detection of vulnerabilities and their exploitation."
VPM-01.1,VPM-01.1,Mechanisms exist to define and manage the scope for its attack surface management activities.,Contributes,"VMware Cloud Foundation (VCF) provides robust capabilities to define and manage the scope of attack surface management activities.
VCF Operations includes a Security Operations dashboard that consolidates security posture and offers visibility into the infrastructure fleet. Network topology mapping, traffic analysis, and infrastructure visualization within VCF Operations for Networks help teams understand communication paths and dependencies across compute, storage, and network layers.

VCF also supports scope-based access control, allowing administrators to define named scopes and limit user visibility to specific managed objects, which can segment infrastructure views by application tier or organizational boundary. NSX planning tools enable grouping traffic analysis by VMs, applications, or security groups to understand the network attack surface, and vCenter provides inventory export capabilities for asset management.

VMware vDefend further enhances these capabilities, directly supporting the definition and management of attack surface scope. Its Security Intelligence component features a structured scope hierarchy (Region, Zone, Environment, Application, Tier) for organizing infrastructure into logical segments. This allows administrators to select specific entities as ""Selected Entities in Scope"" when generating firewall policy recommendations, directly linking defined scopes to Distributed Firewall enforcement.

vDefend's Security Segmentation Report and blast radius analysis provide insights into the security posture within defined scopes and help visualize affected communication paths. VM tagging within vDefend supports scope assignment, categorizing VMs within the segmentation hierarchy for analysis and policy application.

The Security Services Platform extends this with threat correlation through campaigns and a visual Security Explorer for focused analysis of infrastructure segments.

While the platform provides comprehensive technical mechanisms for operationalizing scope definition and management, the overarching organizational decisions regarding which assets, networks, and business functions constitute the full attack surface management program remain the responsibility of the customer. The platform provides the essential data, visibility, and enforcement tools, but the strategic program-level scoping decisions are made outside the product."
VPM-02,VPM-02,"Mechanisms exist to ensure that vulnerabilities are properly identified, tracked and remediated.",Meets,"VMware Cloud Foundation (VCF) provides robust, integrated lifecycle management mechanisms to identify, track, and remediate vulnerabilities across the entire infrastructure stack.

VCF Operations orchestrates centralized lifecycle management, including pre-update validation, update bundle management, component interdependency management, staged rollouts, and rollback capabilities.

vSphere Lifecycle Manager (vLCM) manages desired-state configurations for ESX hosts, applying remediation when deviations occur, extended by Hardware Support Manager (HSM) plugins for firmware and drivers.

VCF Operations Diagnostics automatically detects known issues and vulnerabilities, providing root cause insights and actionable remediation steps. Compliance management continuously monitors infrastructure, identifies non-compliant objects, and offers automated remediation actions configurable based on severity.

Configuration Profiles and Image-Based Lifecycle Management periodically assess host configurations, alert on drift, and offer automated remediation. VCF tracks configuration changes to specific users and timestamps, and Broadcom publishes security advisories with remediation instructions, addressing all known vulnerabilities in each release.

Live Patching and Distributed Resource Scheduler (DRS) support zero-downtime maintenance, and VMware Live Site Recovery enables phased upgrades across sites.

VMware vDefend further contributes by providing network-level threat detection and automated response mechanisms that identify, track, and remediate security events across protected workloads.

vDefend Distributed IDS/IPS continuously monitors east-west traffic for known vulnerability exploits using signature-based detection, logging events with detailed information. Custom IDS/IPS signatures can be deployed to address custom applications and zero-day vulnerabilities.

The Security Services Platform offers a structured remediation workflow where administrators can apply actions to automatically create Distributed Firewall rules or IDS/IPS policies to block attack vectors, utilizing Targeted or Comprehensive remediation strategies with Intelligent Assist.

While vDefend provides the mechanisms for detection, logging, and suggesting remediation actions, administrators must review and manually apply these suggested remediations through the NSX Manager UI, and any objects generated during remediation that encounter errors require manual cleanup. This manual review step supports change management practices, ensuring security teams maintain control over the deployment of remediation actions."
VPM-03,VPM-03,Mechanisms exist to identify and assign a risk ranking to newly discovered security vulnerabilities using reputable outside sources for security vulnerability information.,Contributes,"VMware Cloud Foundation (VCF) and VMware vDefend provide comprehensive mechanisms for identifying and assessing the severity of newly discovered security vulnerabilities.

VCF Operations Diagnostics automatically detects known issues and vulnerabilities within the VCF software stack, identifying virtual machines running vulnerable operating systems, and consolidating security posture information through its Security Operations dashboard. VCF Operations displays alert priority using a smart ranking algorithm, and Broadcom maintains a security advisory system for VCF components, publishing advisories with severity information. The compliance management capability continuously monitors infrastructure for non-compliance with security standards, surfacing configuration-related vulnerabilities.

VMware vDefend further enhances this capability through its IDS/IPS, which detects known vulnerabilities in network traffic and records detailed metadata including CVSS scores, CVE identifiers, affected products, attack targets, and attack types. This directly leverages industry-standard severity information from reputable sources like the Common Vulnerability Scoring System and the MITRE CVE database.

vDefend Malware Prevention generates a Threat Level assessment with a maliciousness score and risk estimate, classifying critical risks for priority remediation.

The Security Overview Dashboard in vDefend Distributed Firewall displays top VMs with intrusion attempts, allowing sorting by Vulnerability Severity to provide a ranked view of threat exposure.

While VCF and vDefend provide robust detection, alerting, and severity metadata from reputable sources, the formal organizational process of assigning definitive risk rankings to newly discovered vulnerabilities, defining the methodology for how those rankings map to remediation priorities, and integrating with broader external vulnerability databases such as the National Vulnerability Database, remains an organizational responsibility managed outside the product."
VPM-03.1,VPM-03.1,"Mechanisms exist to identify, assess, prioritize and document the potential impact(s) and likelihood(s) of applicable internal and external threats exploiting known vulnerabilities.",Contributes,"VMware vDefend, through its IDS/IPS and Security Intelligence capabilities, provides network-level visibility into active exploitation attempts. It records critical parameters such as CVSS scores, attack type, attack target, and affected products for detected security issues, directly supporting the analysis of vulnerability exploitation. The Network Detection and Response (NDR) engine further enhances this by utilizing a custom Vulnerability tactic category to highlight potential vulnerabilities and policy gaps. The Security Services Platform Security Posture Dashboard integrates flow data with Distributed Firewall configurations to compute a segmentation score, accurately reflecting the exposure level of vulnerable workloads. Additionally, Security Intelligence generates comprehensive Security Segmentation Reports that identify vulnerable workloads and propose specific remediation actions.

While vDefend delivers crucial network-observable exploitation signals and exposure insights, the establishment and maintenance of an authoritative vulnerability inventory, along with comprehensive patch management, remain the responsibility of dedicated vulnerability management tooling and customer-defined processes. The overall assessment, prioritization, and documentation of the full lifecycle of internal and external threats exploiting known vulnerabilities require a broader organizational program beyond the technical capabilities provided by vDefend alone."
VPM-04,VPM-04,Mechanisms exist to address new threats and vulnerabilities on an ongoing basis and ensure assets are protected against known attacks.,Contributes,"VMware Cloud Foundation provides integrated lifecycle management, orchestrating centralized updates, pre-update validation, and component interdependency management to address new threats and vulnerabilities on an ongoing basis.

VCF Operations Diagnostics automatically detects known issues and critical vulnerabilities, offering root cause insights and actionable remediation steps, with all known vulnerabilities fixed in every release.

The platform supports staged rollouts, rollback capabilities, live patching, and vSphere Lifecycle Manager with Hardware Support Manager plugins for comprehensive software and firmware updates.

Configuration Profiles, Host Profiles, and Image-Based Lifecycle Management continuously assess host configurations against a desired state, alerting administrators to drift and enabling automated remediation.

VCF Operations compliance management detects violations, highlights risks, and provides actionable recommendations, with options for automated remediation.

Security and operations teams can leverage management interfaces, CLI tools, and APIs to automate security posture assessment and remediation workflows, integrating with third-party monitoring and SIEM tools for continuous vulnerability awareness.

VMware vDefend further contributes to continuous vulnerability remediation by providing network-level threat detection and automated remediation capabilities.

Its Distributed IDS/IPS detects known attack signatures across east-west traffic, with signature databases updated for newly discovered vulnerabilities and support for custom signatures to address zero-day threats.

The Security Services Platform offers remediation workflows that translate detected threats into actionable security policy changes, allowing administrators to apply targeted or comprehensive Distributed Firewall and IDS/IPS policies, with Intelligent Assist automating policy creation.

vDefend Advanced Threat Prevention provides malware detection and sandboxing for known malicious files, complementing network-level signature detection.

The Security Services Platform also supports ongoing security posture management through asset inventory classification, traffic monitoring, and policy refinement, ensuring new assets are brought under protection.

While these robust mechanisms are provided, the customer is responsible for configuring automated remediation actions, authoring custom IDS/IPS signatures, applying remediation policies, and continuously monitoring traffic patterns to refine security policies and ensure assets remain protected against evolving threats. The ongoing operationalization and policy definition for these capabilities fall within customer accountability."
